Row,iCD_PC1,iCD_PC2,iCD_PC3,iCD_PC4,iCD_PC5,iCD_PC6,iCD_PC7,iCD_PC8,iCD_PC9,iCD_PC10,iCD_PC11,iCD_PC12,iCD_PC13,iCD_PC14,iCD_PC15,iCD_PC16
ALDH1A2,0.018882822,-0.00240288,0.020574209,0.024739379,-0.004145352,-0.008140941,0.005295445,-0.004932718,-0.002218554,0.023633896,-0.004129489,-0.012366066,-0.036438743,-0.035800338,0.019353429,-0.002033805
ALDH1B1,-0.003785381,-0.000104542,0.008860794,-0.009844348,-0.010020759,0.011373706,-0.034270484,0.035571644,-0.009396508,-0.028752343,-0.040863163,0.017029198,0.003380204,0.007148751,0.013015499,-0.010444881
ALDH3A2,0.024996657,0.008699463,-0.018171261,-0.006157989,-0.008185338,0.024378799,-0.011037479,-0.006119036,0.013347562,0.018818291,-0.009332824,-0.044834919,0.007846882,0.011310563,-0.001054818,-0.000974577
ALDH3B1,0.009306154,-0.031536248,-0.021790318,-0.026135903,-0.014095671,-0.000502754,-0.00766314,-0.012690367,-0.020291777,0.001931698,0.020010749,-0.00625434,-0.01981725,-0.006909565,0.008814372,-0.009107467
ALDH9A1,0.003699398,-0.0132964,0.004198489,0.013249383,-6.34E-06,0.038848173,-0.027441637,0.011278467,-0.025308759,-0.012626821,-0.007368316,0.001129209,0.026518183,-0.015152561,-0.012952421,0.005414098
ALDOA,-0.026534784,0.017494087,-0.020067021,-0.017269345,-0.004938461,-0.018364751,-0.020358886,-0.01651771,0.009728229,0.010127451,-0.012791496,0.017564137,0.008720066,0.024407243,-0.015678611,0.009103134
ALDOB,0.027458152,-0.028362145,-0.006796988,0.004642291,0.020835609,0.013833248,0.017968806,-0.01350802,-0.009698406,0.016266031,-0.010368878,-0.009859404,-0.011618846,0.01641696,-0.001163713,-0.000325231
ALDOC,-0.001667747,-0.028070523,-0.018171687,0.004344609,0.008327957,-0.002098564,0.031500051,-0.001424563,-0.003921499,-0.005239169,-0.001889508,0.005779973,0.044420736,-0.008069784,0.02941668,-0.025016095
ALG10,0.014295276,-0.001189881,-0.014141426,0.000105628,-0.010759775,0.018609412,0.015713888,0.003435466,0.055413283,-0.015908305,0.023941521,0.008138704,-0.016754311,0.029729499,0.037344412,0.004415581
ALG14,0.012625123,0.011069279,-0.024366528,-0.018138348,-0.022453495,0.026248974,-0.011391977,-0.033573144,0.008550452,-0.0012524,-0.016223316,-0.005073437,-0.008773527,-0.002052493,0.01926346,0.003761301
ALG2,-0.000157669,0.041025572,-0.001150476,-0.016753154,-0.012013101,0.01244786,0.021625207,-0.018978332,0.012560072,0.017232821,0.023094049,0.003120067,-0.01242254,-0.005104903,0.015823016,-0.020412715
ALKBH4,-0.007462027,0.001282832,-0.019040929,-0.022439777,-0.021413537,-0.011788978,0.000455836,-0.012664101,4.92E-05,0.025364507,-0.026489501,-0.007918532,0.006162676,-0.000543985,0.008722841,-0.008736297
ALKBH5,0.020896591,-0.024418829,0.003549554,-0.001413568,-3.61E-06,-0.031473741,-0.034948931,0.007698989,-0.006593727,-0.014794153,0.002841438,-0.001450207,-0.019692798,0.000139178,0.004434429,-0.001172844
ALKBH8,-0.007732222,-0.014435771,0.012206509,0.041256859,-0.008744884,-0.003891484,-0.022901629,-0.006872621,0.004101343,0.006388628,0.012854478,-0.00453663,-0.00696331,-0.003727081,0.027230117,-0.01935978
ALOX12,-0.010748275,-0.000383279,-0.007977299,-0.032378466,0.023498314,-0.010746879,-0.016737744,-0.00424884,0.026223743,0.009697056,0.001052511,0.001718304,0.023081027,-0.03247536,-2.35E-05,0.038517529
ALPI,0.033093799,-0.009374844,-0.010830784,-0.01370048,0.022373668,-0.005269433,-0.00013058,-4.76E-06,0.005252477,-0.000142586,-0.014890203,0.00543222,0.011046946,-0.002446531,0.007196223,-0.014332017
ALPP,0.002864361,-0.039306541,-0.022644102,-0.017421418,-0.011698793,-0.000799953,0.022351041,0.009909306,-0.003003353,-0.010157051,0.00587099,0.000174299,0.007433045,-0.000295207,0.014796666,-0.013407436
ALS2,0.032505064,-0.004457974,-0.001857443,-0.020874941,-0.002236991,0.001708964,-0.0022979,-0.001111386,-0.009166961,-0.024035394,0.013017207,0.0032057,-0.01021496,0.001444538,-0.012907625,0.035396655
AMACR,-0.00450369,-0.010015856,-0.009851202,-0.005269117,-0.017388968,-0.030163613,0.008164727,-0.000500946,0.029035557,-0.005897943,0.00455931,0.008065484,0.00763163,-0.002453374,0.032505264,-0.004321969
AMIGO1,-0.003715489,-0.032041576,-0.010959045,0.012887356,-0.009027255,0.022947113,-0.010622671,0.021133393,-0.021940946,0.015081261,-0.011485607,-0.026709166,-0.004202072,-0.019120421,0.013175239,-0.024982102
AMMECR1,-0.031380813,0.005695098,-0.026414294,0.006838261,0.001866926,0.002556051,0.023259028,-0.007765606,0.003005342,0.004410145,0.011374161,0.004599199,-0.012949796,0.016469101,-0.017995893,0.007578384
AMN,0.033182862,0.00872667,0.012933754,-0.005256874,0.001464109,-0.008395536,-0.006021433,0.004245777,-0.007330754,-0.005445942,-0.008875871,0.029217241,-0.018663765,-0.012494565,-0.010197326,-0.019102923
AMN1,-0.002602102,0.019258977,-0.040243787,0.008572825,0.006039291,-0.023831431,-0.011688988,-0.020208209,-0.001022838,0.010350147,0.009047288,0.021232945,0.008004964,0.011540787,0.010970453,0.024984067
AMPD3,-0.009048085,-0.019376792,-0.013739432,0.014848221,-0.001751196,0.034474683,-0.033119618,0.01025311,-0.030932908,-0.003297052,-0.02329004,-0.008923469,0.004657706,-0.020570342,0.013881303,-0.002762591
AMZ1,0.002875022,-0.016097585,-0.021111261,0.001549125,-0.01700467,-0.003722598,-0.046128782,-0.005587276,-0.009847055,0.005949672,0.052836957,0.017059639,-0.013211916,-0.008570738,-0.016560967,0.009572166
ANAPC10,0.003973435,0.013455004,0.041268014,-0.021750664,-0.012555071,0.011683617,0.000999288,0.02606721,-0.013108004,0.009492655,-0.006077249,0.022719649,-0.001986925,0.005733434,0.00070945,0.025903482
ANAPC4,-0.012167069,0.010166258,0.015823824,0.020568999,-0.013751213,0.012067009,0.032213078,-0.00281589,-0.034920278,-0.033325649,-0.008314773,0.009193194,-0.01553609,0.023707689,0.027036664,0.005416523
ANG,-0.001115585,-0.013239839,-0.011981234,0.001916936,0.007125761,-0.001428695,0.017272712,0.034836209,0.043739848,0.010068822,0.019381055,-0.040472343,0.02979295,0.019407348,0.018481167,0.002058465
ANGEL2,-0.008653497,-0.001404903,0.032061273,0.041698325,-0.017460574,-0.006416163,0.012650112,-0.016008279,-0.014550685,-0.005475041,-0.006480689,0.00449535,0.024787106,-0.003670055,0.006143338,0.002441529
ANGPT1,-0.024598153,-0.003975047,0.012529937,-0.011801817,0.019629136,0.020736691,0.000881194,0.022336783,-0.004781976,-0.028446686,0.009873116,-0.020359914,0.020898032,0.020452673,-0.021193145,0.020418733
ANGPT4,0.010841899,0.01385035,-0.001914493,-0.015319845,0.005573132,0.009642623,-0.003968868,0.001139961,-0.007778329,-0.040612706,0.041511843,-0.025559123,0.022023662,0.017019332,-0.01683871,-0.031606726
ANGPTL1,0.000145528,-0.01244045,0.004260147,-0.009042802,-0.001931962,0.063632264,0.003721425,0.00227656,0.001887339,0.015996404,-0.00240898,0.005373092,-0.005146011,-0.017058785,-0.008406569,0.002824895
ANGPTL4,0.015198047,-0.010586627,-0.008921816,-0.025474135,0.021782361,-0.038122048,-0.022670856,0.012136879,-0.020953296,0.013564567,0.010909562,0.008627768,0.026462686,-0.007578046,0.000510982,-0.031282307
ANGPTL7,0.004656283,-0.001417567,0.027030079,0.001300714,-0.020157187,-0.03139674,-0.008406267,0.00616694,-0.023989806,-0.013666917,0.019593542,0.007010101,0.031764698,0.012043418,-0.009430276,0.007412533
ANKEF1,0.027221349,0.022406795,0.016529102,0.008198145,-0.006693879,0.00169868,-0.004948823,-0.014179078,0.006648756,-0.00627473,0.019594229,0.014338828,-0.023264521,0.008649008,0.013032961,0.004928243
ANKH,0.035461462,0.008241164,0.007024515,0.013580427,0.004125089,-0.01019651,-0.031853939,0.011860909,0.000852001,0.005793681,-0.001536651,0.008121361,-0.005959719,0.006680423,0.006460109,-0.003894175
ANKRD1,0.001378118,-0.031070431,-0.003771303,-0.02808798,-0.018863735,-0.012611999,-0.004595666,0.027689725,-0.013560906,-0.009121262,0.020925943,0.004348428,-0.007963967,-0.020076389,0.011302476,-0.027468729
ANKRD10,-0.024052824,0.001015135,0.020010018,0.006798906,-0.016022024,-0.022070933,0.004828185,0.013937097,-0.021222649,-0.020766011,-0.026503244,0.014611687,-0.01309628,-0.00012473,0.027726248,0.017000006
ANKRD13B,-0.016298347,-0.016118968,0.005270659,-0.018146755,0.01938597,0.020809679,-0.008657194,0.019596456,-0.047418577,0.014619982,0.000271686,-0.003345562,-0.011680667,-0.003956908,0.01685189,-0.00386802
ANKRD22,-0.035389223,0.01342532,-0.011956987,-0.008502888,0.007070719,-0.008084447,-0.005855724,0.011116406,0.005851588,0.006840666,-0.002498317,0.02280823,0.016215275,0.005056992,0.007928119,0.007627974
ANKRD29,0.022920503,-0.009959355,0.032979473,0.022669654,-0.003983733,-0.005085819,0.001016921,-7.39E-05,-0.000845896,0.025694813,0.015122241,-0.015368575,0.005296279,-0.004388985,-0.020577865,-0.000883886
ANKRD42,-0.027809255,-0.00509032,-0.029206379,-0.012489951,-0.003508453,-0.010664131,-0.025087851,-0.007288413,-0.006496469,-0.003363348,-0.009154457,0.000263526,-0.017758952,-0.005356428,-0.014286589,0.020820376
ANKRD46,0.012164606,-0.032082673,-0.0049603,-0.020812537,-0.005721007,0.01904104,-0.008815344,-0.006478773,0.011452404,-0.011007474,0.008540893,-0.010829778,-0.002506423,0.003573515,0.006241312,-0.007949113
ANKRD54,-0.02167554,-0.019301266,-0.009288919,-0.0104138,-0.017802247,-0.003166006,0.004594315,-0.018731102,-0.004413724,-0.018468429,-0.013685146,0.034115771,-0.042319463,0.00673108,-0.010125582,-0.020573888
ANKRD55,0.025682515,-0.016366536,-0.015294768,-0.001515597,0.010095733,0.002099819,0.050658352,-0.003635112,-0.006002604,0.00014212,-0.003392069,0.017389715,-0.002071607,-0.008395744,-0.001940111,0.006365269
ANKS3,0.010670214,-0.010904478,-0.002395567,0.020553422,-0.003628524,0.006323097,-0.006956647,0.023951606,-0.003585263,0.015363356,-0.033119739,-0.005309329,0.039982578,-0.010887371,-0.008254123,0.002036355
ANKS4B,-0.006293759,-0.000504842,0.001773001,-0.000362922,0.002545465,0.005224708,0.020828068,0.036011273,-0.011559613,-0.005440645,-0.028446116,-0.016621998,-0.000164464,-0.048302534,-0.003512902,0.058038082
ANKZF1,-0.019028521,0.007832437,-0.008476568,-0.006578108,-0.017194378,0.001225017,0.007507402,0.008322543,-0.020701936,0.010751895,-0.009087419,0.000800588,-0.016536251,0.007900122,0.055452384,0.019828117
ANO1,-0.024421285,0.014396318,-0.020382983,0.003735178,-0.023005877,0.012268067,-0.014432516,-0.005037051,-0.017012866,0.001509793,0.001268518,-0.037021269,0.004350574,-0.027974498,-0.014442035,-0.009227417
ANO3,-0.005704364,-0.019058765,0.03342826,0.020260406,-0.006490509,0.032273121,-0.005098277,-0.020145737,-0.012169571,0.010135486,0.000636726,-0.01182971,0.011853663,-0.019965626,0.019105812,0.006387816
ANO6,0.030329337,-0.018877778,0.00225673,-0.020541437,-0.0113885,0.009878543,0.006491192,0.015051089,-0.008663348,-0.02035975,-0.001071739,-0.020417707,2.71E-05,0.002669493,-0.012155718,0.000115876
ANO7,-0.020271225,0.01565721,-0.01284042,-0.000744988,-0.018648196,0.027949929,-0.021085907,-0.019705657,-0.020207952,0.009410534,-0.007249529,-0.035059349,0.012295451,0.013120868,-0.019286305,-0.005158143
ANO8,-0.016983862,-0.025739195,0.00350441,0.008552247,-0.012362155,0.032535853,0.001263987,-0.03113288,-0.008399409,0.031845705,-0.015882643,0.000513874,0.016422949,0.002988789,-0.012874437,-0.004074068
ANO9,-0.009122599,-0.015132879,-0.006721831,-0.023274173,0.014669785,-0.002176745,-0.019110945,-0.012964224,0.021612597,-0.011718671,-0.027878116,0.010003586,-0.051036172,-0.023504789,0.001203221,-0.003045126
ANPEP,0.02634017,-0.027181769,-0.015615593,4.51E-05,0.026105812,0.008161764,0.019791353,-0.018727741,-0.005556169,0.008673561,-0.011942189,-0.001616508,-0.009918281,0.010148474,0.003610129,0.000995874
ANTXR2,-0.025650841,0.016624713,-0.015380043,-0.001147936,0.018288138,-0.023450663,0.010656363,-0.016863068,-0.024681523,0.028241765,3.42E-05,-0.000348064,-0.008950648,-0.00933785,-0.004285485,0.025767682
ANXA1,-0.029288489,0.017291564,2.80E-05,-0.033473405,0.014025474,-0.011607549,-0.000881669,0.008863918,0.000536726,0.012853782,0.00220203,-0.010958052,-0.008044209,-0.009685465,-0.002019272,0.01157473
ANXA2,-0.019118222,0.022096624,-0.026225262,-0.001276945,0.028600846,0.000817924,0.02098787,0.000175418,-0.022333661,0.012994725,-0.008402342,0.005802673,-0.001447494,0.02659918,-0.014323722,0.017005848
ANXA3,-0.01441683,-0.017049285,-0.004402485,-0.003911066,-0.041069944,0.013519128,0.014521557,0.007484318,0.000930707,-0.028593801,0.028177892,0.002840219,-0.001169147,-0.018302928,-0.002378049,-0.014135389
ANXA4,0.013165786,0.006484885,-0.039336891,0.00929674,0.023179621,0.004810696,0.026780791,-0.008609159,-0.002331071,0.020999719,0.01746099,0.003683089,-0.005871627,0.00934632,-0.002063815,0.017353391
AOC1,0.005530351,0.000841582,0.032687314,0.021370518,-0.012764491,0.013348307,0.012911902,0.021745263,-0.007201516,-0.014760582,0.026464413,-0.01818208,0.00827758,-0.033850253,0.025443391,-0.005207259
AP1M1,0.020237871,-0.020934931,0.017196779,-0.025016888,0.017033368,-0.011970379,-0.026336091,-0.015198335,-0.001791721,0.001781206,-0.006476469,-0.024055082,-0.014329637,-0.013340211,0.003828306,-0.005404343
AP1S3,0.00744322,0.026958401,0.01591569,-0.017487788,-0.009030538,0.013093339,-0.009285774,-0.024886204,-0.005393985,0.016240117,0.021095526,-0.011783227,0.002252151,0.020041911,-0.011933659,-0.028742451
AP2A2,0.002224414,-0.010763393,-0.029505816,-0.002439021,0.023388107,-0.005629541,-0.013027099,-0.015811193,-0.026231166,-0.01221177,-0.03223105,0.009039783,0.04719131,-0.0118451,0.002018329,-0.000250954
AP2M1,0.014890135,-0.007015635,0.005987515,-0.013168538,0.004730322,-0.013894998,-0.020426656,-0.009137128,-0.007289522,-0.015680806,0.024537871,0.017169936,-0.013343793,0.017947745,0.0228346,0.034179097
AP3M1,0.003846297,0.007509795,0.016029925,-0.004793692,-0.050897151,0.015860383,-0.001095441,-0.021547864,-0.000838585,0.01984389,0.016430605,-0.006496081,0.021036778,-0.000816738,-0.028534009,-0.000116344
AP4B1,-0.004083597,-0.00155313,-0.008073227,0.01305929,-0.010164753,-0.018746172,0.030258372,0.0017838,-0.013727221,-0.039075179,-0.008217652,0.067292699,0.011825449,-0.003650182,0.015999693,0.001659124
AP5M1,0.021051277,-0.001060461,-0.016903732,0.014390671,-0.023525901,0.031263462,-0.029835386,0.01791964,0.008045959,0.003550988,-0.016817256,-0.01244105,0.013089327,-0.010367403,-0.011228264,-0.001156343
APAF1,-0.027993412,0.020636377,-0.001081362,-0.002428404,-0.019718488,0.003777236,0.032995115,0.003170155,0.004883625,0.003492165,-0.01516451,0.013942309,-0.003007633,-0.028593623,0.005071827,-0.002306667
APBA3,0.012728989,-0.021718565,0.008087871,-0.028434254,-0.000796835,-0.01333381,0.006426756,-0.026025277,-0.00308809,0.020020448,-0.026114128,0.005677293,-0.032386165,0.017362938,-0.016919727,-0.016088261
APEH,-0.016979709,-0.003702648,-0.02492034,-0.014366105,-0.014934354,0.001832585,-0.037113061,-0.015036979,-0.008387396,0.023668908,-0.001839959,0.009557222,0.010449442,-0.000933855,0.007262944,0.026890435
API5,0.017919007,-0.018718426,0.015255225,0.009572116,-0.018099937,0.001532867,0.02250579,0.026949996,0.006652129,-0.006405874,-0.010106332,0.004743283,0.01229053,-0.042565089,0.014694164,0.023896727
APLP1,0.010126426,-0.006265323,-0.011682595,0.001625728,-0.020752151,0.002875766,-0.050863792,0.024188547,-0.036499017,0.013255154,-0.004472317,0.007638731,-0.014153783,0.016253225,-0.010379504,-0.028707085
APMAP,-0.018079671,0.027444757,-0.014843581,-0.017785109,0.012343244,-0.017384899,-0.021987203,-0.002178805,-0.007179332,-0.001778695,0.013476723,0.006055783,-0.031290543,0.011586566,-0.005771472,0.019740822
APOA1,0.038183647,0.005252536,0.004044339,-0.003361661,0.014436861,-0.000292511,-0.002625039,0.001655538,0.006627917,-0.009357766,-0.011413396,-0.005553219,-0.008737547,0.00414886,-0.009843391,0.003665928
APOA4,0.024503865,0.001874266,-0.012548414,0.028945758,0.005838153,-0.002094485,0.004370186,-0.017281179,-0.006704896,-0.022022268,-0.008223913,0.008137683,-0.033490589,0.002275733,0.004424107,0.002240297
APOB,0.037053673,-0.010308516,-0.001039594,-0.00720554,0.01610262,-0.006051941,0.009702631,0.008373556,-0.01764244,-0.007850246,-0.010793488,-0.00379718,0.008536104,0.001732548,0.000447284,-0.016894295
APOC2,0.014897036,-0.026426622,-0.012931816,0.00193997,-0.013221945,0.023420996,0.011004877,-0.012067719,-0.003338747,-0.000127483,-0.03064396,0.003946241,-0.035494166,0.002195141,0.017390426,-0.024751062
APOD,-0.006194122,0.005175992,-0.004429035,0.023545402,0.006778866,-0.025446325,0.033144123,0.007911374,-0.036806031,-0.014664731,-0.001205229,0.028522146,0.008248089,-0.012941242,-0.022342902,-0.018553665
APOH,0.010923895,0.001287776,-0.004469053,0.004003441,-0.012689363,0.017559335,0.008482573,0.039462426,0.030716331,0.016981814,-0.033303141,0.039736745,0.011300229,-0.025404107,-0.017681221,0.001030207
APOL6,0.001281454,-0.013034157,-0.030613655,-0.023158167,-0.007028522,-0.015506628,0.008162986,0.009169887,0.024532883,0.051100022,0.012674247,0.011614389,0.005577015,-0.000687909,0.015999492,0.018816641
APOO,0.011311395,-0.000714751,-0.001312442,0.04184472,-0.014279157,-0.016804053,0.015426835,0.003239064,0.003308485,-0.011727978,0.031018913,-0.010473177,-0.031027204,-0.027013652,-0.010932099,-0.023956759
APP,-0.025459681,-0.005344292,-0.034442553,0.018496266,-0.019302968,-0.005896595,0.003283226,-0.002720125,-0.005614616,-0.014462899,0.013030008,0.002826702,0.006250461,0.009985396,-0.006110033,0.010242693
APPBP2,-0.007122977,0.008776615,0.002888221,-0.016926561,-0.023112745,-0.023278083,0.001158571,0.003911946,-0.015815286,-0.010338683,0.016342222,-0.002475645,0.016404379,-0.030829254,0.044136927,0.018552598
APPL1,0.019203113,0.000298388,0.031425268,0.018874329,-0.016620213,0.000310183,-0.006541441,-0.015309993,-0.006720536,-0.023889558,-0.001903519,0.008103011,-0.017899734,-0.031898444,-0.003087218,0.004982947
APPL2,0.026203351,0.011203805,-0.005079967,0.020283082,-0.008941308,0.004071876,-0.006094168,0.011220238,0.019404635,-0.02947203,-0.01207719,-0.01843799,-0.001190534,0.003791486,-0.022685514,0.011831812
APRT,-0.028091197,0.000750824,-0.005581301,-0.000603222,-0.023040266,-0.009841062,-0.033676159,-0.034577381,-0.001386833,0.008215722,-0.021121923,0.015317686,0.011536747,-0.016400434,0.004636353,0.008566213
AQP1,0.033091568,0.006521102,0.021368131,0.005902373,0.016067345,0.002014517,-0.022218669,0.000935047,-0.002295443,-0.011271639,0.001064652,0.002353802,-0.00602711,-0.007112186,0.007797693,0.00454904
AQP11,-0.024915095,0.013230297,-3.43E-06,-0.035099882,-0.002688665,-0.015759529,-0.009014572,-0.000380116,-0.003934519,0.012335399,-0.002874056,-0.000180072,-0.005975433,0.000879839,0.008319964,0.046843335
AQP3,0.037276144,-0.005406359,0.004410883,-0.002514641,0.001386787,-0.007108286,0.011203224,0.023902772,0.011212417,0.010889577,-0.011496426,0.00158701,0.008693609,-0.001716982,-0.017344836,0.011877878
AQP4,-0.003416221,-0.024435172,0.009094115,0.001476081,0.024760719,0.022509686,-0.005001019,0.016409797,-0.004432268,0.011633838,-0.03156394,-0.023671085,-0.044043389,0.00434797,-0.016931951,-0.016106095
AQP8,0.009040662,-0.007008053,-0.000186395,0.011299855,-0.019780063,0.013305128,0.015443707,0.024339086,-0.047423871,0.0035088,-0.005143438,-0.012033493,0.004258862,-0.003510876,0.029109933,0.007036862
ARAP2,0.007619625,-0.010142536,0.022310887,-0.00172164,0.035400714,-0.005432626,0.023008479,-0.022208472,0.014141518,0.017946932,0.040933872,0.007055508,-0.005889298,-0.01769916,0.0297148,0.01087317
ARAP3,-0.035414336,0.002242175,-0.000536531,-0.012847731,0.017347507,-0.002398688,-0.012973345,0.012874177,-0.004359782,-0.030644217,0.009122474,-0.014998841,0.003880244,-0.011223947,-0.003057146,0.007216272
AREG,-0.022656148,0.021116865,-0.010889867,-0.022934782,0.008153314,-0.020464396,-0.004933123,0.021128673,0.008102575,0.017975966,-0.001488211,0.018403711,-0.005052348,-0.003923228,0.008048972,0.007823537
ARF6,0.001388552,0.03937649,0.004314462,0.032015636,-0.002454323,-0.01308937,-0.015689488,-0.001200731,0.016083467,0.003045106,-0.013375668,-0.010745219,-0.017150192,-0.011845586,0.006017553,0.011371326
ARFIP1,-0.019430669,-0.001702713,-0.029186333,0.012000877,-0.029036719,0.002054397,0.007676968,5.38E-05,-0.006803301,-0.013201603,0.010088789,-0.001889076,0.002303771,-0.02723217,0.00587707,0.010669633
