NAME,DESCRIPTION,NI_V_1,NI_V_2,NI_V_3,NI_V_4,NI_V_5,NI_MKI_1,NI_MKI_2,NI_MKI_3,NI_MKI_4,NI_MKI_5
ENSMUSG00000032640,NA,106.9923876,71.83180453,88.72612692,89.5367764,58.68982401,61.5408075,60.33037342,42.05486801,77.24786965,65.13391287
ENSMUSG00000032641,NA,40.31331162,21.55644494,25.64038604,11.93807418,14.53672519,20.75248648,8.150545695,34.89377195,42.50236438,28.65356638
ENSMUSG00000032643,NA,24.7522454,14.89861418,17.03320188,20.22567297,8.733649404,8.987671358,15.54686234,8.638643507,24.66023487,6.27998488
ENSMUSG00000032648,NA,52.83577697,94.43749566,44.21117336,8.95345264,13.09066609,45.16022627,17.0625622,25.55717391,18.79819573,43.46468987
ENSMUSG00000032649,NA,19.31236629,29.45681337,9.386075514,4.37467601,11.509238,9.655878807,6.605485301,0,7.465194259,11.10629721
ENSMUSG00000032652,NA,152.0018594,186.5939092,207.9196904,231.0756751,223.0146993,176.2673242,185.0027915,251.5633813,213.9932884,280.2377237
ENSMUSG00000032656,NA,31.69561338,26.79341135,32.18169184,56.19969053,32.12902028,30.80838356,46.25376428,31.95067168,15.37787406,26.74089036
ENSMUSG00000032657,NA,69.02859995,85.84791868,78.93333206,142.5620778,12.25053206,39.91965348,80.55598217,35.01870183,106.1660086,36.33664157
ENSMUSG00000032661,NA,192.1381558,326.4657539,343.9270776,233.1496171,247.8086843,251.4919716,131.2276638,249.9090905,165.6201869,289.7808661
ENSMUSG00000032666,NA,261.5307595,342.8619712,296.3175818,373.1445998,345.9390777,393.7424673,387.3889123,336.4270739,319.9452881,245.6738182
ENSMUSG00000032667,NA,825.5720214,1742.316332,1356.077045,1230.635831,1366.181615,1886.510543,1290.520766,901.0191113,1019.955372,1395.455419
ENSMUSG00000032673,NA,121.8388084,157.739066,115.3375338,231.4122393,146.4492084,134.4641504,178.0123575,140.4918274,201.3932636,110.9763731
ENSMUSG00000032679,NA,292.5475559,534.7841302,257.0308265,248.2542163,197.0279824,214.5580401,285.0140138,148.114716,350.9253298,159.789521
ENSMUSG00000032680,NA,0.309005081,2.153163138,1.817067311,0,0,0,1.837577356,0,0.439846763,0
ENSMUSG00000032688,NA,321.5919625,219.1633699,190.2306646,221.0562833,280.930838,275.8330891,290.5164889,312.0279276,286.8149889,266.0874782
ENSMUSG00000032690,NA,9.402078093,15.10441653,21.07338146,32.36147091,10.18013432,8.560279802,6.170689297,8.956055739,11.28265008,28.99990989
ENSMUSG00000032691,NA,5.959767877,6.193498883,6.308957564,8.556673433,1.970373599,5.289508958,32.88914925,1.739219536,5.633384134,7.970986025
ENSMUSG00000032698,NA,162.1901244,101.3264766,55.41074974,144.8322483,33.17965299,59.54232325,73.68219837,38.14828108,174.26098,49.74836119
ENSMUSG00000032702,NA,192.1190582,334.8239831,193.7844199,84.52369436,245.8648582,214.2297129,184.3709506,205.7009562,105.010625,362.6427654
ENSMUSG00000032705,NA,123.7201136,115.9090019,121.214619,133.8619524,108.3306665,123.7160662,118.7688195,105.721449,144.7843333,101.3020071
ENSMUSG00000032712,NA,556.239601,515.8508759,656.7038483,421.2154834,621.232622,634.4613346,494.9253294,823.9733129,387.0640808,641.1748765
ENSMUSG00000032714,NA,181.4330617,257.5486939,108.5756402,69.61600769,110.3398786,161.7466684,84.03647157,146.7949055,95.80727719,240.3155652
ENSMUSG00000032715,NA,107.6611286,149.4712307,162.2148553,205.2763529,207.6364624,87.40555229,166.4885509,210.629449,114.3462286,121.5759395
ENSMUSG00000032717,NA,6.944788773,6.960948805,17.10796868,10.96072098,3.293018625,5.125400193,3.750703103,11.73538121,12.06489306,2.598362724
ENSMUSG00000032718,NA,175.5913374,169.8444854,143.9266138,112.3112167,179.9570448,181.1471076,158.9673349,161.9231939,151.8814137,210.005665
ENSMUSG00000032719,NA,9.980641381,18.16749313,6.203829973,16.43652842,11.64526887,18.52457116,12.26238438,6.000186542,4.769897286,9.267642092
ENSMUSG00000032724,NA,51.45091377,34.81471579,19.10542731,16.59397239,23.47849744,24.57451457,15.08426422,16.30130244,26.16651897,30.28469336
ENSMUSG00000032725,NA,3.8564947,9.613548904,2.067210239,2.202541543,3.376776826,2.676594196,1.081518427,2.007587362,0.945383416,0
ENSMUSG00000032726,NA,17.31190593,42.01034556,97.67466952,66.60035823,82.34170143,30.28564268,51.74171698,84.80212348,30.53357262,73.48893961
ENSMUSG00000032727,NA,369.4152589,394.913094,396.3326807,211.2100573,381.825635,376.9844822,236.6617968,486.3012437,259.5849521,485.6525015
ENSMUSG00000032733,NA,110.521343,115.4637476,64.97075323,63.03606937,72.8598606,95.5225708,57.83160931,71.95491749,70.35116292,115.898828
ENSMUSG00000032735,NA,48.54264665,83.37799211,29.15390108,9.848870017,10.19913795,24.30044335,15.12559867,26.38659325,16.67128358,29.76280425
ENSMUSG00000032737,NA,833.2622961,1139.583709,1043.605824,604.0276432,1026.488539,970.4481123,834.609782,1071.206083,742.7469244,1121.519438
ENSMUSG00000032739,NA,6.953873036,17.69226975,5.658699038,7.947441157,1.027904983,6.351532076,4.874580746,1.827775589,4.247681251,3.370658201
ENSMUSG00000032740,NA,81.19923045,51.49404504,61.59801232,63.13621406,29.88805549,88.70383678,52.88125813,18.76991847,21.68482127,33.30468984
ENSMUSG00000032741,NA,1064.461571,1540.918487,1304.817236,648.6034599,1111.63032,1268.877208,766.852013,1423.790471,734.8387944,1808.077014
ENSMUSG00000032743,NA,307.7457735,289.0353694,261.273412,135.2811771,151.4080886,243.8881248,92.94878151,295.1344423,77.81310559,396.3748894
ENSMUSG00000032744,NA,26.73090468,34.5034015,18.35018001,8.787211518,10.873375,65.44700546,12.21019,11.29161784,14.36589689,36.10543507
ENSMUSG00000032745,NA,1339.405519,1228.348078,1332.32649,1808.06757,1187.52617,1403.232591,1447.494592,1471.54358,1432.717168,1349.974656
ENSMUSG00000032750,NA,7.797224363,6.855504978,3.145322502,3.653694903,2.083061957,6.708232214,4.556837969,5.244166429,6.670728532,13.61325442
ENSMUSG00000032754,NA,72.01981988,106.039982,64.41806989,180.5107685,55.25941845,103.6877967,98.49061524,60.12141139,120.9169867,84.95443679
ENSMUSG00000032757,NA,371.2269756,332.712001,366.0604884,723.2940111,365.8225064,359.5040015,476.4412802,412.2953217,490.610104,396.7346309
ENSMUSG00000032763,NA,127.4077006,250.7016936,85.98751605,286.7858423,276.6034427,135.2876715,247.6396617,189.8227328,295.3304371,210.8433716
ENSMUSG00000032766,NA,173.9580309,206.5858703,127.583995,262.3995044,142.4132391,113.0639798,149.3985173,160.4872164,247.4975052,182.254381
ENSMUSG00000032769,NA,7.025735069,10.27039994,5.174293131,4.341522409,3.489203918,12.62784942,4.391234126,2.010630688,2.804985053,2.769615009
ENSMUSG00000032773,NA,60.12378307,48.70190891,58.56212526,34.54167018,55.95688501,64.06036043,36.33555706,45.94291951,39.58905004,62.71186768
ENSMUSG00000032776,NA,109.8679501,79.63134111,92.28095712,107.4126225,106.3792579,175.0933107,117.2208532,115.355304,104.5084791,126.4169417
ENSMUSG00000032777,NA,691.6668022,830.5657129,907.0377362,334.4054832,728.0992847,575.0943717,496.7509395,944.8101241,472.913972,1130.393283
ENSMUSG00000032782,NA,163.6780249,116.3230329,58.53310434,78.8255922,90.24617973,30.24658169,79.12940673,95.59968792,96.96557656,83.29163924
ENSMUSG00000032783,NA,28.51635301,29.99993549,23.11842387,17.37369107,33.52471381,20.05624842,26.72931937,22.36235765,26.65887219,23.36031824
ENSMUSG00000032786,NA,692.5137929,936.5476913,1043.440395,1314.152586,884.434526,727.2974821,1203.696442,933.4304941,745.0872944,800.9211777
ENSMUSG00000032788,NA,650.3677778,871.2146568,565.9649534,188.0378379,763.4610371,683.0017982,318.1094301,929.5238391,379.1300008,1038.480446
ENSMUSG00000032796,NA,11.59909416,15.75591681,17.83141045,5.460524529,5.648084797,18.60934447,8.625046301,3.029985568,6.463939178,11.10488364
ENSMUSG00000032802,NA,3670.369852,4225.039671,4789.485553,6453.360293,5026.943051,4345.476545,6246.133105,4795.537622,4334.759603,4039.492238
ENSMUSG00000032803,NA,1801.447943,1578.086,1735.047717,1065.048411,1888.43423,2194.620982,1435.02782,1734.085262,1099.254254,1737.802429
ENSMUSG00000032806,NA,139.8151599,136.2105637,123.3559245,156.3658766,141.5678813,146.2624623,141.5376562,174.2567078,153.0054915,154.1988201
ENSMUSG00000032807,NA,1.543968957,0,1.051210472,2.231632036,0,0.850860656,0,0,0.958100174,0
ENSMUSG00000032812,NA,885.2495662,378.2652943,508.2267561,265.8569421,256.7247985,870.4607353,309.3864205,446.0632371,557.3154928,596.6535176
ENSMUSG00000032815,NA,82.04870779,13.16750364,43.95481463,96.90173615,96.63731808,94.62790067,83.52654567,40.20303332,36.60521683,69.63527556
ENSMUSG00000032826,NA,77.13624853,244.2024168,100.1160094,8.83609216,50.29908507,124.0647905,12.70405628,83.97506684,21.07282139,43.72747555
ENSMUSG00000032827,NA,179.4735503,169.9467732,125.911715,63.91630234,132.3328482,191.3266605,87.10269367,148.2107215,96.74905778,182.116658
ENSMUSG00000032834,NA,169.5271702,118.483658,171.7304148,147.4694117,151.2499852,154.8985053,130.8460174,130.5082554,158.9651369,143.6334579
ENSMUSG00000032839,NA,49.82922501,47.71200762,121.8113556,60.74481651,82.36108891,68.9935718,41.08657315,48.31171814,43.86645947,33.99924655
ENSMUSG00000032840,NA,115.8233031,131.7061902,116.5882179,100.0279007,70.23231777,103.2511077,78.59219268,108.1213489,87.44840819,91.86938332
ENSMUSG00000032841,NA,35.7565189,22.98665708,12.36873571,23.6825135,28.5901576,11.16534267,31.94383564,32.54362986,40.40806216,41.45138836
ENSMUSG00000032842,NA,128.7536068,216.1900032,210.1254862,83.50832415,113.0274139,114.811189,106.7332448,262.0485561,135.2701164,323.5316806
ENSMUSG00000032845,NA,14.11560101,15.64642339,3.612267825,40.18495186,20.38989916,11.67794009,20.00334484,15.55240043,22.97700228,13.15861462
ENSMUSG00000032849,NA,104.0465365,94.59850542,70.30650941,32.82070044,38.93740649,113.5468939,47.83432634,28.24687277,39.92761082,107.3293225
ENSMUSG00000032850,NA,7.308307887,12.7455161,6.012128586,2.454164226,3.364526127,7.092313385,4.862707642,1.504004544,11.50876978,16.91871613
ENSMUSG00000032854,NA,2.358150448,3.349359258,1.046466771,0,0,0,0,1.010887207,0,0.938830896
ENSMUSG00000032855,NA,243.817217,170.1939508,160.68152,28.78252938,146.9951325,234.6433601,89.64822795,150.7906048,94.24253856,260.4172434
ENSMUSG00000032860,NA,193.0720408,390.1006871,319.6044923,158.6230396,332.5019636,163.1832972,167.8128095,456.5088747,204.4908876,295.0808606
ENSMUSG00000032867,NA,509.9366709,642.8953707,499.1199774,351.8999815,499.5086336,513.1024789,411.7133778,549.0684106,461.9998717,562.9873052
ENSMUSG00000032869,NA,320.4477163,361.9212393,341.7354441,289.5525867,342.9894577,322.1619453,304.147934,359.6849187,279.0414648,379.2192363
ENSMUSG00000032870,NA,759.6911571,735.5922895,652.2182917,591.8904064,688.1738813,607.8758168,638.8688678,779.2306735,702.0404867,712.211821
ENSMUSG00000032872,NA,1145.377323,1233.776014,1044.661266,2014.664176,1289.560395,1115.912569,1465.276509,1247.340695,1229.799396,1168.457236
ENSMUSG00000032875,NA,108.3717907,211.9870746,61.08352767,5.530595315,68.63332519,107.2844444,41.43456772,38.6071144,38.5332616,103.9927286
ENSMUSG00000032878,NA,19.3962407,10.74515306,5.393867779,2.029583198,0.98362324,16.79977556,0,1.748907176,3.94141722,5.574846297
ENSMUSG00000032883,NA,216.7654882,283.163493,583.9078129,453.5853676,589.3748273,346.5452068,533.0257971,530.8173804,253.9881847,422.9149127
ENSMUSG00000032890,NA,11.06343438,32.60966129,5.276935196,11.95407776,9.429790053,8.227237451,7.770663235,15.89953789,3.631476783,7.350317194
ENSMUSG00000032892,NA,163.5929178,225.4175026,224.5049397,277.4736895,160.4768342,148.5147695,254.8579435,147.1631503,260.7521302,151.7331597
ENSMUSG00000032897,NA,412.6753766,457.7154228,528.0846768,319.4313421,543.6720923,458.2244287,579.5913709,538.0940864,391.3593136,621.2067451
ENSMUSG00000032898,NA,143.8847336,188.4713208,128.3766295,75.11979575,137.8448297,152.0837772,50.16063254,136.7735719,122.354251,134.7846941
ENSMUSG00000032899,NA,1078.817011,1305.671673,1539.697034,1572.600078,1551.320875,1424.105017,1537.12788,1547.007096,1215.203002,1737.847209
ENSMUSG00000032902,NA,940.5867853,960.1010985,827.1202135,793.9014674,1004.066745,1072.350722,866.9951841,1163.704651,828.1491615,1007.448349
ENSMUSG00000032905,NA,517.5044274,569.9547608,576.2990482,997.2451247,730.4978207,627.787957,808.1683401,743.4031284,715.2750217,635.9436193
ENSMUSG00000032908,NA,1417.437475,1590.301744,1274.110957,1241.774357,1303.066477,1882.186215,1459.95808,1541.861854,1186.159282,1874.782388
ENSMUSG00000032911,NA,51.20949499,70.54035536,46.20584923,11.05882575,18.98461297,79.4413177,10.84410778,13.131527,26.43766693,76.58420392
ENSMUSG00000032913,NA,87.63389848,98.56988358,104.2486121,74.17999091,143.5207078,141.6146735,110.5372394,159.7681665,92.77460127,155.3955157
ENSMUSG00000032915,NA,30.24301362,14.54259301,9.225398706,35.9077172,16.54650303,25.84344174,17.82454675,14.02290559,22.70965555,17.65793121
ENSMUSG00000032925,NA,0.830163386,1.182708505,2.200558906,0,0,0.769143887,0,0,0,0
ENSMUSG00000032932,NA,480.1144367,451.1848477,627.8060155,972.7619634,569.7482609,692.4163232,727.5327569,610.1200109,568.9425261,681.60155
ENSMUSG00000032939,NA,263.3079282,237.5846836,281.751061,263.3483378,232.8346076,235.9146281,234.4302128,206.7465466,224.0833242,205.2421656
ENSMUSG00000032940,NA,0,4.023635008,1.66316411,0.867407459,3.782018891,0.712787306,0,0,1.513954138,1.591402191
ENSMUSG00000032942,NA,4.671717385,15.58013983,1.8240607,1.904247386,0,0,0,0.879469224,0,1.822874099
ENSMUSG00000032946,NA,89.66507103,82.76831614,77.2829013,87.57781513,52.5608122,22.76810601,65.19904827,42.21715156,147.0622813,21.93649025
ENSMUSG00000032952,NA,224.4546858,141.4645596,251.1418857,313.6928579,273.006753,204.4981828,330.7354956,247.0039343,205.5354323,259.1444407
ENSMUSG00000032959,NA,1435.455363,1614.198031,1451.961469,2281.750751,1570.436881,1313.946752,1868.576216,1470.571599,1961.578729,1256.337197
ENSMUSG00000032965,NA,54.88414882,82.38762633,27.29509811,12.77780763,21.49493904,73.00484007,20.79216714,11.09574479,18.60577256,23.96004688
ENSMUSG00000032966,NA,1618.46208,2097.861556,1832.758948,2340.603605,1769.453462,1582.274918,2054.873867,2014.175518,1977.228538,1716.114262
ENSMUSG00000032968,NA,2.236421436,1.225917582,2.102771185,1.088938585,0,0,0,2.00277462,1.889884825,0
ENSMUSG00000032977,NA,378.8913831,347.2182686,338.2926353,456.6285982,373.5324302,348.6355708,456.1139483,424.6205817,384.3516102,351.2565815
ENSMUSG00000032978,NA,3932.213109,7101.621286,5340.130789,8611.276379,9194.168322,4045.643059,6198.353475,9969.329956,5314.531612,6137.786635
ENSMUSG00000032997,NA,145.7810675,154.2471517,129.805179,68.39418511,78.64831741,129.1081731,69.4775122,62.97369352,78.42695145,96.48262397
ENSMUSG00000032998,NA,563.4499423,665.3664597,695.6395691,353.3469351,642.1249302,623.8305437,425.4566225,824.7937173,515.3083879,762.8617588
ENSMUSG00000033004,NA,484.9856494,396.1802953,374.3616052,140.640651,302.0564949,364.4103976,243.8513478,352.1501171,302.2793979,417.0393689
ENSMUSG00000033006,NA,22.83128722,26.38610868,9.484413474,4.363027473,7.804390701,5.110773142,0,9.214633819,2.775081462,10.15420106
ENSMUSG00000033007,NA,0.764856042,2.285450109,1.066643594,1.097507661,1.141651151,5.263322974,1.102774897,0,0.947317563,0.931609752
ENSMUSG00000033009,NA,285.6703472,196.0627235,241.117985,160.8857083,337.4819886,386.6394527,274.7090382,235.9392862,178.3546585,245.9621728
ENSMUSG00000033014,NA,269.8273496,163.811365,243.1352286,98.69030884,235.2238856,255.5232066,126.9582822,258.3486858,177.8794734,254.5615375
ENSMUSG00000033016,NA,257.9071274,153.4899298,161.8299015,76.45896114,144.3103972,188.4142957,109.7898204,137.6391044,168.1501535,160.4444924
ENSMUSG00000033020,NA,185.4834854,210.8535001,177.0026263,387.4077631,188.9233433,168.9448168,256.3463298,207.6786751,264.7634155,167.4505201
ENSMUSG00000033021,NA,439.1543492,483.0565976,618.6741882,888.6764402,587.7610635,459.1567112,687.8681597,590.9096491,628.6777899,490.1700096
ENSMUSG00000033022,NA,327.762887,1286.238436,274.0010061,223.2941694,286.6922922,270.8534085,234.9807479,244.6507224,219.9528252,287.956946
ENSMUSG00000033029,NA,13.12451771,11.5843966,2.353295359,3.354808925,6.023704853,3.663830915,14.99012083,1.124714294,7.818084078,4.180708166
ENSMUSG00000033031,NA,293.3912499,140.2924136,236.1478426,346.6721912,261.1586915,200.8274107,300.826211,190.7744725,334.2575672,151.2637756
ENSMUSG00000033032,NA,103.7987065,132.1750857,60.52814408,41.7703524,74.8564952,116.2118639,43.67841396,74.27886173,73.541637,99.91648665
ENSMUSG00000033033,NA,57.4695278,49.09591849,40.95878156,26.70025997,31.84368809,52.69984908,47.23899695,27.23984257,58.72049811,37.98470637
ENSMUSG00000033039,NA,208.3516082,327.2048216,239.7615829,92.46110507,186.7119405,158.5986875,119.5062319,208.6657919,146.3226848,228.9608276
ENSMUSG00000033047,NA,1231.394837,1202.589516,1254.181335,1164.679446,1319.314924,1397.962936,1309.616068,1268.91162,1354.178722,1359.145452
ENSMUSG00000033054,NA,168.6340548,140.8864922,128.5675453,91.86093876,134.7514066,192.8379054,102.8791446,123.6990823,161.8738314,267.2210897
ENSMUSG00000033055,NA,197.3741523,200.8924291,199.067381,366.0206722,238.3994374,178.9505472,273.2708989,216.2479886,281.7502099,141.5363488
ENSMUSG00000033059,NA,955.9889613,1311.920086,928.1355522,323.6257534,769.4747366,1094.052318,522.9745816,796.1813936,558.7272222,952.7058504
ENSMUSG00000033060,NA,2730.091632,3228.91148,3844.799081,2804.900853,4295.172469,4490.908521,3149.490496,3935.041045,1979.454544,4427.654569
ENSMUSG00000033061,NA,55.48069582,100.7770998,64.20378386,47.38170203,41.57747922,38.17711391,51.47416926,34.69076374,29.32083193,52.25893479
ENSMUSG00000033063,NA,2.318928741,1.125928153,1.036987026,1.086712238,1.168660501,1.803607027,1.11058232,1.001150531,3.775391401,1.843796009
ENSMUSG00000033065,NA,17.44287383,173.7391694,0,0,28.22931896,0,0,79.90601319,27.931178,0
ENSMUSG00000033066,NA,151.1333158,88.45818014,96.10225911,32.18238462,69.33800909,196.9182399,68.34654491,41.23947593,75.7839124,69.92465296
ENSMUSG00000033068,NA,355.2549755,424.641421,356.2017112,305.566987,431.4767063,417.7993207,369.1213556,429.312641,349.102392,455.6479334
ENSMUSG00000033075,NA,338.4051059,300.3929438,438.5151666,170.4929152,271.3375926,272.0086675,339.4538506,250.2939298,222.7345131,340.8719452
ENSMUSG00000033082,NA,12.35636217,11.29795642,10.33059474,14.20861549,8.154212116,10.87853413,5.526193,0,14.95366792,5.567972748
ENSMUSG00000033083,NA,162.0935551,124.7674103,97.1953749,62.52324164,59.84390811,86.6747516,75.42935901,63.87291076,96.17658605,105.7606195
ENSMUSG00000033088,NA,553.5785039,532.752356,483.3958416,440.1781001,765.8259207,497.9595871,605.5343069,652.7437034,660.3634662,539.1824737
ENSMUSG00000033096,NA,388.9038488,471.9464922,375.1415571,370.5198502,394.7950447,359.8042348,348.8365585,370.8644476,333.187167,372.5323242
ENSMUSG00000033099,NA,112.3182413,140.3411225,118.8209747,153.7933991,139.9829187,133.1462783,168.3515659,114.5240886,144.3830677,116.6465992
ENSMUSG00000033102,NA,182.6459575,157.0939365,148.8018052,96.96168807,231.2302598,151.0173572,166.704584,295.8063686,167.8626563,234.4702922
ENSMUSG00000033105,NA,466.8009488,644.1112396,545.4770436,257.9670635,541.7027549,574.919031,614.6161186,793.8945138,308.0011802,519.412101
ENSMUSG00000033106,NA,170.6570092,166.5894219,194.8322935,302.2636811,205.3557028,182.7338552,219.4265383,221.9968045,250.6127747,179.7582031
ENSMUSG00000033107,NA,62.18293293,51.12064168,54.0724975,50.75016076,74.06476696,106.3092242,80.73113206,66.049964,78.1181576,137.8773487
ENSMUSG00000033111,NA,13.04844022,59.84218301,0,42.29833411,27.288645,85.71352583,25.79346142,45.91431793,77.78420935,39.88928072
ENSMUSG00000033114,NA,54.40340226,62.47253655,42.30702856,67.19452534,78.49539528,33.65077774,71.84459464,49.19759666,68.98862303,71.64819528
ENSMUSG00000033124,NA,1387.293641,1754.712754,1556.1247,768.9622756,1478.578704,1378.750477,1069.857529,1860.815793,985.6037258,2134.74676
ENSMUSG00000033126,NA,46.49947888,38.88458753,56.14501252,40.73283522,66.63860082,60.26692518,49.01787903,39.24031377,55.42110316,50.39502742
ENSMUSG00000033128,NA,196.0295864,240.8124672,249.1189406,116.7526429,203.6817537,203.9407207,185.0208548,253.5566737,152.6176053,284.5057165
ENSMUSG00000033147,NA,72.12130801,63.28385446,54.84416644,56.14468876,91.61146089,59.7691624,84.40782096,63.01944358,81.7315075,78.39717857
ENSMUSG00000033149,NA,221.3349484,137.8242304,91.92028548,42.36297364,75.18412232,136.6777491,61.56112647,54.02673848,54.83306654,116.2233638
ENSMUSG00000033152,NA,30.96141504,13.05668167,25.40489849,27.26923239,5.193498051,12.65427237,15.85561769,10.81744005,9.433684993,4.301447147
ENSMUSG00000033157,NA,121.7012995,81.42898335,100.2910328,199.1431729,111.3302827,73.05099977,146.840158,114.1905053,114.8832605,113.7462088
ENSMUSG00000033159,NA,628.9936936,829.2788006,856.4771448,593.7311719,819.559199,714.9554249,790.648789,880.9989287,677.114457,1091.266658
ENSMUSG00000033161,NA,30831.52671,41731.37195,48660.05388,24529.65026,43664.12821,34217.88823,29103.56198,47671.48253,23708.24058,41094.55836
ENSMUSG00000033166,NA,95.97006415,91.29687424,108.0674773,82.74003821,99.2599692,129.9402534,122.1970955,66.83333814,90.42424275,100.4160399
ENSMUSG00000033170,NA,257.567845,300.7341001,256.8233431,103.7132358,261.3616544,388.8087198,192.203761,295.9029131,208.3512159,340.6736343
ENSMUSG00000033174,NA,426.8873877,1037.668882,264.7080966,242.0430017,236.1609097,292.5087877,254.0762139,234.0665046,255.4153688,314.2062258
ENSMUSG00000033177,NA,4.677630421,8.321426924,5.262938918,17.97793514,6.958143474,8.933645523,15.39009401,17.27082073,14.32044654,13.93727189
ENSMUSG00000033182,NA,3.374195932,0,2.137009413,0,6.05086149,0,3.987212181,0,2.853191801,1.011114447
ENSMUSG00000033184,NA,2320.480293,2287.410872,2846.84151,3536.732427,2775.203087,2525.976953,3085.973066,2786.563722,2566.774467,2961.796427
ENSMUSG00000033186,NA,336.3352194,271.0207503,314.1656519,503.5153305,330.5937949,279.3557814,341.8841712,371.1961885,489.7060708,329.5733758
ENSMUSG00000033187,NA,82.71649719,93.08299177,141.5665632,247.4304133,153.7492641,137.8751602,173.5259962,151.8086951,162.6686175,126.1217363
ENSMUSG00000033191,NA,169.3232817,215.7451165,114.108186,56.19756994,49.34690282,129.810435,75.87962117,68.73577234,85.81448618,124.0554395
ENSMUSG00000033192,NA,37.93342878,44.44113284,6.309075037,29.55212608,7.01197106,24.02663467,29.56334388,9.547109539,37.87837638,11.89912416
ENSMUSG00000033200,NA,234.8659545,266.7668667,241.4724011,360.0411647,260.9807526,214.477284,290.9198444,255.3092427,306.7033582,313.6856422
ENSMUSG00000033207,NA,78.64544233,126.3559941,33.19311082,31.83120491,38.25326564,49.56648115,47.53431172,31.21680556,37.4907063,46.31872611
ENSMUSG00000033208,NA,15.37839429,27.18149654,8.327807304,15.0827047,9.172263605,17.1380742,12.03395857,10.02381346,13.03963347,14.86347905
ENSMUSG00000033209,NA,94.86741169,179.905276,51.83659453,39.24168868,30.68420425,58.74530678,23.140391,36.38435261,42.36468602,79.6311103
ENSMUSG00000033213,NA,768.1045225,752.5656356,903.9072468,2580.917876,807.4834374,863.4721887,1483.772871,998.0551376,1669.205273,922.3609351
ENSMUSG00000033214,NA,7.636913577,11.74480579,3.140416919,0,5.751820193,0,1.103184957,5.085962077,0.924946949,4.582048595
ENSMUSG00000033216,NA,73.71127404,83.83079162,76.99340565,47.58800687,72.23043351,34.30716711,143.4001244,133.4868588,50.14077192,136.3913423
ENSMUSG00000033220,NA,463.2178849,112.329277,232.9381852,290.4242853,188.1106932,193.4814655,330.9936651,135.4881575,453.4977536,200.6172025
ENSMUSG00000033222,NA,138.1080534,86.37563999,104.3799827,97.92264072,74.51578698,94.945091,80.10752229,89.61585714,108.9967921,71.67306622
ENSMUSG00000033227,NA,9.505611246,17.62806109,13.49698787,25.208509,16.91560526,13.05127877,30.56217457,12.73564296,36.26797309,11.38164864
ENSMUSG00000033228,NA,254.4366911,191.2083193,169.9977923,89.11512196,206.0381207,202.4323138,108.4577382,214.2125531,93.14147667,276.7831956
ENSMUSG00000033233,NA,21.78005026,24.42020302,5.696735483,5.502675154,19.0400513,18.61252769,15.64625616,25.33636783,12.94588575,14.54087637
ENSMUSG00000033237,NA,509.3619669,613.5384724,476.6454263,260.4418826,411.6728027,520.9860938,293.5697615,534.265247,329.4621011,574.5867737
ENSMUSG00000033249,NA,6.671352687,6.24251545,5.324630668,3.93963859,2.136416229,0.989581741,1.265340128,3.438141959,9.980684922,3.199792528
ENSMUSG00000033253,NA,270.7458843,279.6391659,370.3291026,125.6994143,194.5800485,497.3832366,92.47203244,224.2090384,336.4489788,426.4347543
ENSMUSG00000033255,NA,1.31431117,0,1.787041336,0.944313117,0,0,0.942750257,0.866382339,4.090182042,2.290162416
ENSMUSG00000033256,NA,116.6928616,76.52523304,89.84969956,79.31065489,89.95884925,96.79227477,103.8098105,105.1699307,62.9087648,88.20879236
ENSMUSG00000033257,NA,210.6039746,115.4492955,196.5910752,200.6470613,347.013015,306.9903781,262.4895906,152.1002436,274.25914,252.5894477
ENSMUSG00000033268,NA,2.294476017,6.074548925,1.046365501,4.396772757,4.509675826,4.305359634,0,1.009347174,0.943602369,2.770663113
ENSMUSG00000033272,NA,723.9163987,609.0012707,758.0144161,537.3071241,918.2973846,710.7643241,576.9017526,692.8980803,609.6863191,792.5541823
ENSMUSG00000033276,NA,1.298252531,2.86712482,5.169571351,0.522794301,1.591630376,9.614794944,7.069502545,4.81865542,3.650308161,6.769979342
ENSMUSG00000033278,NA,67.6810089,135.7804546,50.12497038,31.62383692,51.10194819,70.05196508,25.94641923,26.23975077,32.26155908,46.38164357
ENSMUSG00000033282,NA,50.90482797,43.05641994,53.72519602,36.04515926,51.53271534,55.59347775,36.79504956,40.17326173,35.29291664,71.18318299
ENSMUSG00000033285,NA,230.4354753,151.7171837,270.0667108,252.1061398,232.327749,318.6102736,114.1285181,259.0215379,279.1693138,170.9397281
ENSMUSG00000033287,NA,82.37301233,140.3262489,76.65347682,39.37431484,45.51062215,51.93144843,49.86250797,33.29719194,47.98175625,60.24215672
ENSMUSG00000033294,NA,224.4630013,77.88689001,209.2887618,146.9763967,140.7712552,156.0654603,213.2381126,141.3861087,163.4456838,121.3841106
ENSMUSG00000033295,NA,4350.783635,5581.89938,4426.93609,2197.222846,4527.917378,5643.201424,2818.80789,5938.919731,2737.333249,7921.369885
ENSMUSG00000033306,NA,1328.198215,1785.573899,1066.50841,249.8961825,779.6048768,1331.1681,360.8046254,1070.561237,505.9103285,1663.478291
ENSMUSG00000033307,NA,439.8278095,384.0158645,376.9479,594.1461424,306.2988641,298.3983391,444.0089131,311.6804186,565.3007437,269.058441
