NAME,DESCRIPTION,I_V_1,I_V_2,I_V_3,I_V_4,I_V_5,I_V_6,I_MKI_1,I_MKI_2,I_MKI_3,I_MKI_4,I_MKI_5,I_MKI_6
ENSMUSG00000030041,NA,2.062499487,4.428824187,0,2.926225102,1.974376631,1.305616125,2.412869495,6.902417988,1.589551716,0,0,15.13824411
ENSMUSG00000030042,NA,464.3028825,507.3033464,310.1957105,565.4950185,750.7814303,984.8090659,755.1235485,936.1378826,389.447683,551.6475343,498.42034,959.7694993
ENSMUSG00000030045,NA,508.5060896,483.6498956,516.5877253,448.4607618,608.1333489,643.5772127,525.660057,503.8150318,467.1958178,554.3649307,331.4108694,702.8501375
ENSMUSG00000030047,NA,87.7333411,74.58433737,47.67708084,140.3205622,94.63317726,111.8545344,105.7471755,189.281955,159.19409,130.4085042,118.6549104,105.9403512
ENSMUSG00000030048,NA,9.287907341,1.258545949,1.057342737,0,0,0.7504238,4.033128924,0.852367587,1.787868734,0,1.707957976,2.646738915
ENSMUSG00000030051,NA,113.3630021,74.92933821,107.8755909,79.92319564,79.58638139,53.94556775,71.75410389,71.94500542,66.93883743,103.1040196,144.9544233,86.02734118
ENSMUSG00000030054,NA,2.317074722,0.61243143,4.327383861,0,0.539597777,0,2.813412731,0.899500243,0,1.86206313,0,0.654853589
ENSMUSG00000030055,NA,1169.128533,1169.417023,1658.298462,1182.5053,1094.460774,972.5567872,977.3260896,850.6513438,1402.499971,1609.357749,1301.880527,1065.944029
ENSMUSG00000030056,NA,342.4582969,348.4699559,333.8942353,364.9117753,440.447337,531.6481874,414.4689417,470.7101608,285.482402,405.4226579,312.9798398,510.9599802
ENSMUSG00000030057,NA,2424.66601,2598.70373,3157.479611,2390.265659,2942.630735,2400.946169,2685.438327,2909.364382,2278.424538,2665.315563,1905.434004,3412.813509
ENSMUSG00000030058,NA,2795.346949,2023.006076,2887.03267,3005.361173,2372.390665,2245.179982,2709.827301,1809.071632,2162.455482,2251.889484,2853.826258,2127.153832
ENSMUSG00000030059,NA,529.0832923,1009.851235,1017.907424,1113.239155,1120.42431,859.0413674,830.8632601,767.1551198,553.162458,487.5680455,519.0115938,810.8613705
ENSMUSG00000030060,NA,159.6631831,156.791777,209.089207,167.3970659,218.8581155,249.5293814,213.6088416,332.3275788,156.9691275,223.8872486,171.7536901,217.0762858
ENSMUSG00000030061,NA,703.4799541,843.6074471,1117.680453,877.0634649,1014.109943,799.9505096,772.5180019,737.0115364,618.3618197,713.5201954,620.909892,852.5553137
ENSMUSG00000030062,NA,3858.489631,2981.233293,3078.674851,3791.625782,4949.013209,4716.407861,4865.782218,5513.386649,2954.179948,4612.173089,3283.197816,4548.146378
ENSMUSG00000030064,NA,840.7493963,934.8719722,424.9564224,782.9023796,1075.737093,485.4159047,646.0118476,528.214192,1109.914812,719.470858,1287.936957,721.3531694
ENSMUSG00000030067,NA,1053.030675,1247.668796,607.7851686,712.532702,712.3230657,495.5692823,873.8964242,947.0113997,1009.834501,1047.319346,1035.645861,851.2901166
ENSMUSG00000030068,NA,0,0,0,6.331200217,2.993989765,0,0.346373369,0.407747472,0,0,0,0
ENSMUSG00000030069,NA,4.088673978,0,2.790808807,0,0,1.400196978,0,0,0,6.92219874,8.552662685,0
ENSMUSG00000030074,NA,28.41327049,19.74698642,4.571027172,21.01718972,20.10403959,15.02306835,28.20958242,35.05132182,32.22562878,10.03993242,37.71741341,13.56823528
ENSMUSG00000030075,NA,0,7.23201942,1.029339935,5.629131981,4.203772671,0,3.771902838,0,7.205741901,3.747874206,1.706526552,1.968244843
ENSMUSG00000030077,NA,287.9583337,90.98647742,35.80958655,90.69734001,93.61034273,41.85931071,48.48760514,59.4691057,125.17989,170.98425,130.0883906,60.66348047
ENSMUSG00000030079,NA,464.9423406,454.608652,404.2670008,505.4106796,564.2878128,551.9248199,433.8673694,441.552214,369.7348399,603.4988383,481.3764171,477.6427414
ENSMUSG00000030082,NA,6431.583204,4254.53306,4621.782119,5281.086335,5579.073672,4663.183888,4542.937167,4300.142412,4270.954526,7092.171902,4737.628474,4172.269771
ENSMUSG00000030083,NA,140.3148891,169.89219,215.8617596,153.7903594,119.8335497,219.5664643,204.6477968,242.5258089,192.3013368,100.8836029,175.6870123,170.4143779
ENSMUSG00000030084,NA,932.6109746,520.6230925,458.1085192,662.5479002,492.1846484,313.7321928,546.1116939,448.9317111,914.454245,897.703892,1012.94273,457.4590239
ENSMUSG00000030086,NA,96.15160836,74.56996125,75.69969972,87.14617921,109.1229496,190.3530906,137.2278154,191.7429842,97.35718418,86.80983059,62.97165744,187.0816461
ENSMUSG00000030087,NA,72.7610351,6.338999682,0,9.327446039,0,32.84744892,0,0,0,15.16747751,0,0
ENSMUSG00000030088,NA,2623.303081,1846.978732,3968.122853,2423.822625,2228.41957,2015.660215,1181.531908,1842.140094,2594.294545,2494.848331,2222.456642,1839.487398
ENSMUSG00000030089,NA,55.39894949,36.15413411,267.4671845,59.64342603,44.86814793,61.54511074,46.25733569,63.49480979,75.82945569,62.8141352,75.50114968,42.74701361
ENSMUSG00000030091,NA,731.7437739,410.9053331,326.4087873,435.6991809,590.6292514,302.8884434,536.7018091,731.5785006,534.2568059,1080.932409,603.0400969,421.3057469
ENSMUSG00000030092,NA,0,1.302796522,0,1.39949141,1.194985236,0,0,0.765047107,3.612867763,0,1.716771574,0
ENSMUSG00000030094,NA,223.7820381,227.9596945,290.9290963,212.6465644,162.1558511,158.1469864,204.3482738,209.9859487,228.7780203,245.2761605,272.0480356,184.7702352
ENSMUSG00000030095,NA,971.771381,918.1445462,742.3726751,832.7901459,789.4695384,881.5557971,963.2237905,1051.704343,921.0556428,987.7118019,1163.099351,833.8598046
ENSMUSG00000030096,NA,2809.644954,1812.907644,5690.130118,2357.131771,1619.214533,1299.244304,1624.292096,1201.928305,2811.690568,2819.455633,3038.837515,1326.338436
ENSMUSG00000030098,NA,6.140152355,1.776008184,12.04776022,8.459427042,11.9899657,2.168658919,1.49734297,1.302436026,0,4.063827577,6.442026274,0.834641929
ENSMUSG00000030101,NA,650.1018066,629.4286574,719.5118668,611.6242948,605.3876521,845.0784813,619.8606862,570.1219199,1056.557844,687.5371582,636.9854902,821.7598069
ENSMUSG00000030103,NA,2980.050465,2289.144493,1758.6313,2412.638897,1917.399701,1342.272451,1376.35729,1398.967075,2019.954986,2384.198179,2615.694208,2106.082281
ENSMUSG00000030104,NA,2405.868233,1631.693898,2637.184278,2048.210686,2245.56163,2191.302252,1910.941631,1829.599941,2225.168228,2764.749991,2030.180666,1911.497062
ENSMUSG00000030105,NA,1192.208646,1115.996186,1153.558983,1104.208992,1155.232038,1233.02125,1217.13674,1086.060487,1205.650403,1352.111994,1224.646456,1137.088225
ENSMUSG00000030107,NA,447.7303151,247.4310916,2565.25347,256.4238354,420.2916635,729.5153811,249.2046411,339.6557072,201.5792752,641.6985258,182.0656046,709.9571367
ENSMUSG00000030108,NA,4.700210354,1.885715,2.109044425,2.672646682,0.556041412,2.235342415,4.131657718,2.599527942,3.618380627,1.930784101,0,5.247779225
ENSMUSG00000030109,NA,11.40059445,2.662689597,1.127422104,4.588508228,11.16791944,4.624579117,17.89678729,6.007876577,42.32528599,2.027797707,4.511531226,20.53992704
ENSMUSG00000030110,NA,640.2506187,134.7343093,125.9795535,214.1161546,213.6516689,188.8120757,227.6914411,181.3367556,490.2826708,405.765468,582.8872968,86.96636835
ENSMUSG00000030111,NA,111.7488044,1.919719448,1.0463493,47.46539634,50.53565478,27.69767064,14.03962887,11.83111181,44.87280617,11.35994184,27.39933021,33.74847815
ENSMUSG00000030114,NA,16.42971261,19.64895143,10.36167617,9.073621612,13.99141055,51.43741342,14.51346531,23.89602897,25.47758597,3.81583541,10.30473366,20.47555615
ENSMUSG00000030116,NA,90.53138662,31.25358531,4.305137666,74.98924415,36.70973622,65.60105662,12.3857868,15.18657635,103.2100711,44.91293031,60.84653462,71.28867001
ENSMUSG00000030117,NA,6.939131666,3.899157118,3.128606528,5.562286968,9.811174352,4.460126965,9.399250791,15.38685481,9.087764856,9.506758097,3.411203138,24.69156777
ENSMUSG00000030120,NA,2255.034848,2301.736604,4567.940786,2586.96432,2548.140278,3803.774878,2813.743505,3133.543879,2216.673671,2220.933461,1953.811277,2815.246235
ENSMUSG00000030122,NA,1187.445187,2155.961204,2299.364175,1570.164179,1240.473288,2491.6858,2211.005215,2651.26628,1778.65238,1321.422419,1640.13771,2283.978534
ENSMUSG00000030123,NA,410.1607226,235.3344373,97.52316901,488.8723793,238.38967,137.6590299,260.0532351,271.3391106,676.9187018,760.1705974,576.2934197,209.9119855
ENSMUSG00000030124,NA,74.04709082,28.00368393,56.7642133,41.7631071,39.91877541,69.53375928,67.7966239,135.221813,87.40694231,82.28529438,65.05837126,53.0439654
ENSMUSG00000030125,NA,0,0.188007695,1.089903693,0.690910289,1.155384693,0,1.529512195,1.674351532,1.911025294,0,0,0
ENSMUSG00000030126,NA,415.5308514,436.192729,697.3475198,369.2601317,357.9322555,281.7506636,285.5168675,213.5597278,423.790736,254.1246736,492.8630429,310.7920709
ENSMUSG00000030127,NA,1292.750206,1505.023256,1526.891971,1339.064757,1298.766132,1386.699673,1285.529426,1181.448347,1038.22404,1516.780715,986.6832974,1688.995404
ENSMUSG00000030134,NA,32.2566149,25.72772004,0,92.82357157,142.3728644,86.18065219,58.04920404,52.46422765,0,55.32042713,42.708365,36.15147589
ENSMUSG00000030137,NA,16.32400245,17.78219035,3.158958868,11.40862912,28.77549376,63.89716433,14.30524138,29.26730335,21.58723381,34.15926229,20.46192254,15.1793394
ENSMUSG00000030138,NA,793.7205984,674.7704015,617.7317096,702.6483768,693.0103531,372.8879256,452.9599353,357.0533907,627.4997518,949.9320197,787.9539511,499.9884932
ENSMUSG00000030142,NA,358.224923,152.8727327,20.08411011,1047.929647,389.8367626,763.1296693,430.0993033,489.1493354,547.6038845,340.2880341,228.256812,597.9041436
ENSMUSG00000030144,NA,122.5500441,37.85212109,2.065288967,190.0170577,86.50543625,223.7039838,149.3610401,184.4368927,166.1869821,175.4012736,149.827185,216.0527631
ENSMUSG00000030145,NA,12.81888362,15.64667101,2.816648443,9.442519229,6.969105295,4.28104837,15.76404039,9.454874868,12.12280312,10.928536,19.20565067,18.14690631
ENSMUSG00000030147,NA,0,0.6617282,0,0.7041739,1.198259169,0.752630781,0.662515247,1.642540602,5.452426975,1.687177181,1.75154653,2.02715757
ENSMUSG00000030148,NA,157.7599612,50.41774903,56.62740212,176.9406857,48.42280567,225.0323742,75.20908914,93.24333255,158.8269641,58.41333336,95.1171276,78.52866542
ENSMUSG00000030149,NA,45.99767152,81.58961626,28.37082331,71.07989083,83.28526574,114.2370896,42.94951472,28.94619227,122.6305146,47.08542106,38.11103902,145.1341026
ENSMUSG00000030154,NA,28.02564544,7.338515362,11.41204257,17.21939305,7.249485673,9.702496142,25.01920061,27.28708552,0,11.42650827,18.90418691,16.7254638
ENSMUSG00000030155,NA,109.4097802,42.21547534,842.9957296,63.55667051,49.13471059,70.83582076,199.6215994,70.88677641,53.80262083,53.40518996,58.84577467,118.2752423
ENSMUSG00000030156,NA,71.91768193,52.20501716,24.86593969,85.9955898,50.18260087,107.2953601,121.8548683,88.0111211,73.23892748,43.52334683,51.80172107,70.59520327
ENSMUSG00000030157,NA,272.4735045,797.686654,1461.123035,896.6829148,1210.952538,1522.822039,1818.739835,2924.762305,306.4049184,228.0646058,221.3564724,1695.659784
ENSMUSG00000030158,NA,0,0,0,0,0.618962181,0,0.658739956,0.805379799,0,0,0,0
ENSMUSG00000030159,NA,16.22275935,6.789377306,18.84219174,10.92780387,6.281703143,19.63675529,23.36410545,77.42114656,5.429758094,2.285878486,20.01602686,18.56435428
ENSMUSG00000030161,NA,619.9080388,526.3213595,431.4608627,488.9551391,484.5341008,602.8716464,662.3486787,700.7889248,785.141543,511.7476287,533.0241314,602.7522562
ENSMUSG00000030162,NA,24.52064291,5.379186551,2.50763471,9.881810327,34.74300522,22.15956088,5.654761146,8.428962539,11.84136041,10.71518201,14.05841242,25.21509353
ENSMUSG00000030165,NA,56.09652826,78.31662202,41.59098699,31.58937574,48.04339407,112.3627857,43.65910295,96.50203062,75.4800549,37.75821591,43.57795227,86.89552302
ENSMUSG00000030166,NA,74.0015667,65.13655891,66.52524669,65.68672597,47.72340351,64.71125009,67.15363271,40.49606636,46.26397256,61.85331938,42.83649025,86.23266302
ENSMUSG00000030167,NA,54.71905518,35.44571807,20.27979693,49.33642882,33.22094868,75.86053744,24.80831895,40.0523407,47.17962378,20.8915111,26.15819959,52.40025893
ENSMUSG00000030168,NA,2477.904671,2835.146474,5631.336681,2707.857147,2871.693106,2316.925702,2217.493085,1686.149186,2490.501206,2776.754408,2769.053412,2648.945642
ENSMUSG00000030170,NA,27.91415283,36.63918922,20.82685137,21.90692474,25.6037686,32.35731306,46.07772485,59.09530227,54.00839263,34.74620512,40.53024114,47.19777542
ENSMUSG00000030172,NA,771.6944577,425.6987609,410.5491626,436.2355858,392.4620551,112.094746,248.5133167,175.0108532,390.676066,598.3738777,462.1193577,318.859232
ENSMUSG00000030173,NA,4.619512928,32.03387599,8.179857372,1.928805004,3.76147619,22.97612738,1.445329255,1.179474557,6.368863029,11.28570689,0,7.779419405
ENSMUSG00000030177,NA,75.09865398,133.9499839,102.6114071,156.5875384,162.5082045,91.77273482,113.350024,76.01377344,112.1837502,92.46185071,128.2644187,97.49345481
ENSMUSG00000030178,NA,2.25712598,0,0,1.406492401,0,2.256660032,0,0,3.621546453,0,0,1.980210876
ENSMUSG00000030180,NA,852.3182911,608.5699844,824.9260084,581.9850492,539.3270124,421.420569,958.1525576,1138.66573,1206.924623,804.634375,755.8125772,529.8291643
ENSMUSG00000030187,NA,199.0256424,59.29928246,32.72995953,325.2266432,156.6323274,402.0381958,146.1205056,168.5524392,241.888064,194.3595106,138.6119552,203.5382653
ENSMUSG00000030188,NA,341.5427843,269.0204192,213.738846,321.3023423,384.6111252,579.0168873,372.2148209,569.7099208,188.8505775,329.2358661,248.2691602,472.6736545
ENSMUSG00000030189,NA,3422.229293,3275.085721,2367.589934,3190.444308,4348.216895,4294.130837,3302.01644,3630.896983,2632.361781,3973.841133,3156.598852,3991.258967
ENSMUSG00000030199,NA,1679.442598,1093.078461,769.3805753,1134.531593,806.7501614,512.2693388,626.3619735,596.062388,826.5329093,1186.466557,1213.439432,669.9747628
ENSMUSG00000030200,NA,721.260134,992.2295177,613.4218297,842.5627687,1102.812963,1139.808101,976.9389401,1251.121388,743.4393594,759.1128454,736.7251918,1281.232613
ENSMUSG00000030201,NA,1644.539366,1263.731239,1611.061197,1264.870944,1273.35588,407.9099318,886.7144206,580.0081009,1525.25836,1796.014251,1667.050468,891.2772039
ENSMUSG00000030203,NA,570.1777327,496.8272482,613.6670896,498.3856265,463.4024542,365.2299499,475.4324091,338.8283074,589.080263,594.7061197,530.2930582,396.2922015
ENSMUSG00000030204,NA,863.7207271,873.2397957,738.4348057,1015.009999,1181.162032,1057.941526,949.8902996,933.7873007,881.292273,933.1582401,739.9102035,971.6143714
ENSMUSG00000030205,NA,2.336663999,1.266734038,0,0.668686743,0,0.733193561,0,1.789381559,0,0,1.695562979,1.316952714
ENSMUSG00000030206,NA,0,1.884862101,1.075346603,1.986227835,0.55691903,0,6.219521649,8.817292096,3.591034425,1.89256515,1.686428397,3.285450352
ENSMUSG00000030207,NA,142.9431405,54.60889273,1307.78885,76.51198308,35.97210097,46.09961198,102.8047637,100.5622106,111.6286995,76.30778504,84.61110017,57.69267107
ENSMUSG00000030208,NA,5785.78064,7961.807995,11780.46384,8654.700286,5513.74674,10554.21616,15073.37369,8802.890242,8393.57773,6817.856536,7029.498358,9641.107527
ENSMUSG00000030209,NA,0,0.302859804,0,0.993937774,0.837617334,0,0,0,0,0,0,0
ENSMUSG00000030213,NA,1395.147663,892.2015096,1904.490114,823.5337967,904.651265,27.31921351,290.9260011,233.0126479,2286.153912,837.8049387,2392.661222,60.2495005
ENSMUSG00000030214,NA,678.8234175,1088.330434,2621.079211,928.9273831,641.2987252,741.06363,508.6755589,718.2569633,1029.857958,630.0091589,601.4553167,955.7113513
ENSMUSG00000030216,NA,1741.931535,760.0398821,1012.366664,771.5047734,793.3948126,809.4924247,769.5708633,731.50895,842.0321409,1037.421086,904.661408,692.8698721
ENSMUSG00000030217,NA,11.50021128,3.216046104,3.158765361,6.150766016,1.739269011,5.288186366,11.40655023,0.830151949,8.989292786,0,8.527362963,1.994083329
ENSMUSG00000030218,NA,681.5017261,219.8464461,201.3274923,398.8975483,240.167489,617.9295644,387.9687311,531.4341678,473.3828677,278.2820951,509.8221067,454.4171367
ENSMUSG00000030219,NA,361.3776728,3.886734964,1.07279247,2.096627658,7.057475965,6.602523096,11.49164957,11.04627708,116.4200337,1.926853912,59.49049269,40.48612301
ENSMUSG00000030220,NA,761.3942772,403.7547609,201.0230627,1135.456295,540.5428904,1991.653802,801.0381402,1317.874751,1153.284521,810.952595,815.0350374,888.6634961
ENSMUSG00000030222,NA,93.08684915,56.70680691,54.52318514,35.79007368,53.45331139,24.56392276,50.02640283,59.52104019,70.56223543,47.53712378,51.69853503,35.52174862
ENSMUSG00000030223,NA,0,30.70853943,0,9.219648215,0.731831529,75.06598235,0,1.048194201,0,36.89256756,0,31.46370321
ENSMUSG00000030224,NA,2500.663921,2144.457107,2110.676946,2228.031285,2978.519567,3559.739663,2436.507731,2600.315504,1685.583858,3004.975255,2443.757106,3085.819078
ENSMUSG00000030225,NA,686.8624423,627.7395929,1736.387877,757.8383654,853.8088548,1316.402736,872.7924904,1002.705953,704.4898509,643.7222024,615.1773804,1166.048068
ENSMUSG00000030226,NA,3.560565448,2.097856325,4.537235174,1.694784932,1.135544098,1.592729648,1.526098012,5.192875592,13.27350983,2.981071191,4.017087066,0
ENSMUSG00000030228,NA,14.5068127,8.919244571,2.431739946,3.914158077,14.00762019,2.291276192,11.42285548,3.239876451,8.888799965,15.30040189,7.126484493,13.11884538
ENSMUSG00000030231,NA,41.38974661,56.23425528,38.67869179,56.24103832,33.15108295,31.51070758,46.95640678,75.71889483,55.94722485,24.59262079,0,33.93502251
ENSMUSG00000030232,NA,1172.930134,1062.436048,945.8558551,1158.569852,1155.904195,677.9408575,780.3915995,899.6512822,1001.985792,1213.093915,1158.101525,726.881242
ENSMUSG00000030236,NA,0,0,0.907270278,0.637882075,1.001816888,5.89364187,0.550074315,0,0,0,0,0
ENSMUSG00000030243,NA,81.7949714,378.3428938,276.4341283,226.1886356,265.2931523,359.8780433,311.1244394,354.6459871,148.6782471,254.6125344,222.4720164,316.4463099
ENSMUSG00000030245,NA,692.2597383,472.1203727,265.6323202,560.1679698,703.9068538,742.6814265,687.7623713,606.3414527,521.7903324,613.6748075,638.5954035,793.2540478
ENSMUSG00000030246,NA,70.57933686,84.69776729,144.9063221,101.2705932,92.62694273,191.1931086,312.0417182,314.2292081,143.9784376,53.37482778,201.6814217,138.5780489
ENSMUSG00000030247,NA,114.2870475,77.03605043,135.1819267,84.1022478,58.22247634,158.6961757,93.6821632,148.3152944,80.98481452,96.25632216,132.6805578,97.35467681
ENSMUSG00000030249,NA,438.78257,260.1481201,278.3093514,201.0126052,173.8301904,68.46465198,163.8416007,109.5881883,414.375321,296.8917056,563.4600106,90.37840434
ENSMUSG00000030254,NA,259.4485355,131.8890214,162.8051223,270.9919874,224.6931433,196.989675,199.6819383,102.1990256,144.9016064,245.366894,244.7190621,139.1610316
ENSMUSG00000030255,NA,124.0991455,146.491907,107.5173877,113.9578387,89.00772201,71.20782519,107.8511179,65.71618313,183.723788,125.7243744,181.5749393,99.80487463
ENSMUSG00000030256,NA,25.99977667,52.0518488,9.166002545,48.29297884,18.53027586,24.74760277,61.05163384,59.16843891,118.7854381,24.8633444,81.78731093,43.00461645
ENSMUSG00000030257,NA,43.87052421,56.7492074,33.11098802,45.50948081,54.13760493,22.45379697,56.26470665,25.62236046,119.2623519,83.86213126,94.3667502,29.7545326
ENSMUSG00000030259,NA,27.81811178,60.50114535,88.29410937,68.32230853,52.84513057,53.67804288,76.73577945,123.9516884,99.64683898,103.7456539,120.2845088,41.50421901
ENSMUSG00000030263,NA,258.0570334,531.5335405,55.08642778,272.5667435,263.529689,381.7296973,215.2633564,474.7670156,346.2803201,87.28821559,544.1636434,259.7990575
ENSMUSG00000030264,NA,471.8115015,573.1449185,683.6991029,572.5348386,584.2669872,590.514836,579.6638037,681.9638842,407.9566349,421.1359801,286.316988,700.7372611
ENSMUSG00000030265,NA,1789.054465,2391.438776,2466.647343,2219.078125,2224.662711,1747.304512,1362.811923,1277.924923,1734.180222,1947.746876,1849.07474,1698.808384
ENSMUSG00000030268,NA,14.15981842,3.795455269,0,3.686295956,1.921217567,6.05024148,1.365708152,3.902954097,8.898389819,6.327787943,8.488339546,0.890767909
ENSMUSG00000030269,NA,460.2247004,390.3878455,652.833288,486.4296443,394.9576481,501.2665961,374.7320676,312.9027788,415.0291172,301.124425,334.4166291,419.1768137
ENSMUSG00000030270,NA,0,0,0,0.46074069,1.408535629,0,1.988272048,0.843776776,2.2596745,0,0,0.653293524
ENSMUSG00000030271,NA,104.4339685,107.7810633,167.1021263,157.5211735,166.4042029,290.1303538,198.3015206,361.0279701,96.77381603,109.2278624,202.8331787,183.8258064
ENSMUSG00000030272,NA,280.1896464,337.1370591,174.2067215,295.5133713,266.800126,456.4525509,449.2960371,487.9668063,333.1203511,244.1154167,287.0052307,492.7850873
ENSMUSG00000030275,NA,1992.074806,1375.187076,2995.661257,1665.990569,1758.151366,810.4295729,1329.300594,1335.846627,1501.289789,1887.793138,1555.697616,1206.068862
ENSMUSG00000030276,NA,0,3.760258906,0,0,0,4.627912194,0,0,0,0,0,0
ENSMUSG00000030278,NA,84.16189065,42.15353912,1565.008597,94.817728,60.02363266,101.2347303,93.24843574,74.03332542,146.4759203,60.06869514,126.0945627,153.2219344
ENSMUSG00000030279,NA,350.5756629,341.1623725,508.9315198,232.5363784,97.17870137,221.5662266,244.702675,201.0986221,339.127183,235.1536049,160.1047454,284.1843062
ENSMUSG00000030281,NA,450.552871,581.3286764,1188.878269,479.3056258,626.9642021,638.3935655,418.8118339,454.3179849,477.69636,548.2613846,429.9941237,751.6451165
ENSMUSG00000030282,NA,3866.213057,4249.527924,2643.932971,3430.798993,4236.441071,5755.143043,4898.930322,5575.065906,3333.525832,3518.007026,3818.262416,5946.419823
ENSMUSG00000030283,NA,77.72379237,63.94449082,7.257085066,19.55135869,87.70441419,76.90885845,53.69497611,84.72881653,153.8292856,38.66944684,64.39826563,84.8270897
ENSMUSG00000030284,NA,117.0458604,101.6470305,68.60441965,136.3723054,108.0882815,195.4048309,213.5824439,226.9283761,141.1066112,269.579128,141.6486173,118.4075362
ENSMUSG00000030286,NA,943.5033687,957.4535527,1033.251238,953.4332219,1120.382637,1333.51734,1123.376483,1272.552776,974.3967558,974.9252473,917.31779,1088.421087
ENSMUSG00000030287,NA,224.0800474,164.5417868,597.1689572,126.3145968,88.68052436,72.47123957,201.4676104,142.0146567,242.9472071,147.6930959,178.9510673,72.70292426
ENSMUSG00000030291,NA,350.8043563,376.8084916,292.9305499,427.5434588,592.5774328,775.8656472,719.1792463,1119.69347,325.6953966,360.1769243,296.8394147,721.4074364
ENSMUSG00000030298,NA,1669.18838,1553.42102,2970.616966,1710.057599,1989.208792,2660.923404,2091.389022,2716.014078,1292.76233,1729.071583,1364.242601,2232.075247
ENSMUSG00000030301,NA,488.1464564,775.0984776,873.9310554,425.3784581,525.5878748,433.5710437,456.1774977,296.382579,597.2111819,537.0056566,512.3597674,780.3172825
ENSMUSG00000030302,NA,3.750179123,17.33435534,7.23224564,6.106164992,1.448270285,1.517653721,1.171192106,0,6.143883399,8.087861818,2.196467351,0
ENSMUSG00000030303,NA,144.7315674,277.8826306,1205.373761,218.7141883,166.055833,162.1018378,276.7669418,161.9117903,208.7930932,109.776092,170.5458285,215.0005106
ENSMUSG00000030304,NA,522.7861718,569.4043429,910.7755172,774.8706076,797.5227249,672.4631755,502.1479193,343.1157111,611.8469309,768.3795312,582.2822011,823.2387847
ENSMUSG00000030306,NA,102.3176425,125.109368,124.2385516,88.81920573,84.26854041,36.45381691,50.13602837,35.09390441,196.8854192,115.6528082,230.2210984,43.92205061
ENSMUSG00000030307,NA,0,6.323231682,0,4.033899059,3.899552303,2.252098836,4.843975875,2.553197465,5.446764735,1.922864186,6.790533636,1.337269033
ENSMUSG00000030309,NA,14.25137269,41.01792942,32.56783839,44.32026284,26.45791802,25.42335138,55.3344423,57.29628013,49.82203438,57.73981208,27.86423019,33.04183277
ENSMUSG00000030310,NA,0,1.267380516,6.29978878,3.344742337,3.885676001,0,3.472076818,5.195843298,5.388165779,0,0,0
ENSMUSG00000030313,NA,92.3495779,104.3044715,1253.316506,106.5681777,123.5705886,31.49289523,64.78536764,74.70563764,85.37506971,76.04034004,106.8689783,45.14208789
ENSMUSG00000030314,NA,446.3180612,439.1420198,201.0648362,265.3406426,257.4225242,247.3246103,325.9938876,256.6288108,184.9126278,263.8388674,216.7791928,143.1058267
ENSMUSG00000030315,NA,598.0000522,661.644757,535.1540067,542.8978547,630.8154788,447.3172117,520.3877594,420.3358659,616.2398591,719.8173832,677.7609896,599.5397348
ENSMUSG00000030316,NA,205.3745584,263.5946587,297.4425519,277.0113081,326.5846993,338.1013534,248.7542015,317.6288776,203.6061322,179.0459554,194.7288713,350.2759186
ENSMUSG00000030317,NA,7.027379225,61.18532451,7.260934153,15.93389843,11.02127582,31.75144834,30.61720847,81.12590738,36.48875159,17.18373181,45.06048993,34.99047174
ENSMUSG00000030319,NA,136.0755779,161.6338124,117.3477404,93.84344111,116.1983364,67.03000405,105.8875911,97.23069951,125.9631849,122.7381257,144.2264292,128.9566862
ENSMUSG00000030321,NA,2.356789664,0.642639663,1.055800681,3.868788043,1.160475502,4.631492295,6.424897306,1.752573334,1.827023798,1.912906724,3.461138183,3.815419223
ENSMUSG00000030322,NA,48.67017244,48.3653881,44.6349597,60.2160073,72.14332052,41.76687028,51.07014233,58.06454223,71.76919001,53.37521807,59.2597561,56.76847747
ENSMUSG00000030323,NA,234.1192259,112.0152165,88.88908883,181.314007,57.88415102,31.95610205,35.30820862,39.77602006,149.0781509,47.70910688,142.596304,34.50226584
ENSMUSG00000030325,NA,74.79011127,35.98726648,36.75853231,22.82874488,26.44944974,49.21317119,17.31846275,17.47930269,54.07181027,18.17032099,15.68514089,49.38713126
ENSMUSG00000030327,NA,738.5592749,733.927316,749.4743452,734.9880785,1161.693717,1054.805974,829.344979,910.2599973,700.8907322,868.229768,734.4883988,898.9281946
ENSMUSG00000030329,NA,16.07057239,10.72361419,58.55894256,33.69234926,31.08232633,6.61341086,80.58608604,101.8245119,223.1711684,103.9050963,17.63323785,56.09431184
ENSMUSG00000030330,NA,365.1324634,483.1305835,492.4331803,447.9084336,485.1725975,684.1648547,612.2248981,668.8337753,502.4201372,396.3872334,394.6589196,750.3802187
ENSMUSG00000030335,NA,917.8700107,1007.453321,931.0022179,1014.156941,1130.236205,1658.565676,1232.509007,1573.842439,855.809243,914.2126286,813.3855061,1518.381471
ENSMUSG00000030336,NA,4.446545295,6.590789408,6.041310945,9.439323038,2.636491677,22.3889107,12.05795589,18.8644493,6.827322909,9.017040713,10.84096985,8.06444621
ENSMUSG00000030337,NA,73.0163511,123.4261777,112.5481369,72.96414204,63.24481511,53.17913466,82.90677294,81.64080866,69.3384792,66.41592194,60.67140367,69.6138299
ENSMUSG00000030339,NA,1886.929556,1619.097578,2050.240621,1509.442501,1841.788168,2527.731008,1398.007083,2265.589519,1734.912486,2009.829253,1873.394153,1795.521282
