NAME	DESCRIPTION	I_V_1	I_V_2	I_V_3	I_V_4	I_V_5	I_MKI_1	I_MKI_2	I_MKI_3	I_MKI_4	I_MKI_5	I_MKI_6
ENSMUSG00000001131	NA	59.85419467	67.17048115	57.87476393	53.90631404	53.99322098	45.16788437	30.88616711	60.88378571	37.61407487	61.00052542	74.77038008
ENSMUSG00000001134	NA	100.7850725	156.2741013	200.1649113	183.2389891	92.96035602	141.4591333	96.71428988	106.8358169	122.5675568	76.67111908	83.90931438
ENSMUSG00000001138	NA	140.6397957	61.20644469	75.81347124	138.3065884	118.659851	172.5990344	187.6641222	222.0666572	134.5648993	157.8165281	125.4325024
ENSMUSG00000001143	NA	146.4049419	127.4033713	116.1529024	160.6374205	152.1687812	115.3371718	196.9906341	168.6435703	164.7998064	144.9314126	180.7860283
ENSMUSG00000001150	NA	288.3428817	207.0527736	177.1619119	189.3832137	316.4048057	327.7115828	241.7302227	279.6444756	292.8323323	329.1140329	247.2817612
ENSMUSG00000001151	NA	26.30254218	39.31675428	0	0	223.6523672	0	0	24.59477009	65.32144663	0	0
ENSMUSG00000001156	NA	4605.423852	5489.065127	5994.860825	5821.465649	4089.034817	3907.272836	4054.145012	3691.562648	3589.839639	4364.784163	4155.838934
ENSMUSG00000001157	NA	335.8298369	333.9495684	326.5766182	375.9676528	343.9384411	332.5346517	356.9890988	383.2283301	311.2438429	418.744626	394.0850971
ENSMUSG00000001158	NA	193.1591515	292.4150805	296.6184744	371.3545897	160.6845486	181.3225263	195.5037473	172.9723779	160.9113302	148.9568908	208.8305735
ENSMUSG00000001166	NA	31.22009911	8.255363471	11.6927492	15.08673555	9.086662374	23.28589689	7.818549049	34.27095276	9.956490254	12.93690431	9.54885369
ENSMUSG00000001173	NA	133.0016396	127.0852758	56.51969229	139.8431476	102.5191515	172.6011695	105.0716071	125.4365074	139.7896579	96.35317249	176.2467932
ENSMUSG00000001175	NA	11700.98689	16976.84637	24535.52399	17646.4984	14113.91629	11940.97144	15188.87379	14265.05554	13617.12897	16248.61576	14299.9612
ENSMUSG00000001211	NA	456.6238502	342.7778497	537.9980029	476.300662	621.9999512	427.0565334	554.2739751	542.8207603	600.0416374	479.5859871	609.9974599
ENSMUSG00000001225	NA	602.2105438	250.6250188	502.3115401	668.0010086	817.3427869	442.127369	595.6956911	783.2196561	589.5867137	506.5426737	670.3018209
ENSMUSG00000001227	NA	62.05995028	52.13446426	49.68360771	33.51646738	64.47947728	72.33945199	64.88743433	61.60046957	66.1232502	63.0640935	47.08622329
ENSMUSG00000001228	NA	485.2868348	187.3553098	234.4417615	291.4511476	470.3775874	383.0117174	324.1167694	396.8378985	253.6533468	262.3200142	395.5653963
ENSMUSG00000001229	NA	438.0617011	283.6052683	300.4581345	355.8481034	467.1813567	396.0133924	388.0355057	385.1436328	350.6481431	412.3322768	321.7433846
ENSMUSG00000001240	NA	99.82702534	51.59931583	51.37329109	102.1065991	47.84867067	68.0121545	89.82964089	110.6345725	45.7013869	61.80709745	89.93052722
ENSMUSG00000001247	NA	2445.337103	3813.653326	3418.103728	3410.642968	2056.798144	2549.232764	2565.017972	2225.977333	2190.201206	2433.042184	1900.316867
ENSMUSG00000001248	NA	96.12031373	93.46890254	132.5120791	94.63070196	74.54925214	71.67610813	50.47425919	48.3439214	105.1734424	39.48563071	84.01229278
ENSMUSG00000001249	NA	21.43982787	27.23262248	20.00495268	28.12616199	16.34341921	31.0330138	16.30840323	11.54808072	32.29228068	16.62864658	37.71175854
ENSMUSG00000001270	NA	611.0145189	840.2253681	720.561556	864.9058331	1055.438022	550.1353894	668.7430806	1003.34769	900.2110132	812.2389931	1245.237165
ENSMUSG00000001280	NA	628.7074409	852.1684956	576.4543213	188.2282489	853.2325511	1084.797889	1155.819829	1350.887115	937.9180416	1877.917356	1866.819676
ENSMUSG00000001281	NA	200.2246907	138.3803103	117.6209944	132.1844088	134.6468659	260.0500453	286.9650292	143.1443637	372.5194407	346.2448727	174.2372147
ENSMUSG00000001285	NA	165.2351126	178.7616156	320.0700311	266.3927952	174.720996	155.5019906	150.9542459	156.6468308	148.9978126	165.8805997	174.051889
ENSMUSG00000001288	NA	83.56260635	65.70245044	51.57766978	82.37055584	77.08190101	86.37819015	64.08552549	72.97576038	79.59620415	82.86254248	90.75878129
ENSMUSG00000001289	NA	943.9772096	1562.488767	1549.870214	1943.967337	881.9492042	887.8471872	1034.434394	974.2490885	880.8234347	986.4519864	948.0368157
ENSMUSG00000001300	NA	717.6466032	596.9843513	675.6782812	591.6717417	634.3434332	728.3749546	734.799236	651.8253668	738.8888676	830.9011921	648.4506216
ENSMUSG00000001305	NA	146.1296678	153.4122887	136.515661	137.0860436	120.9429522	140.7255217	121.4206894	123.669997	103.7464403	107.9932544	90.61146093
ENSMUSG00000001313	NA	70.28345351	151.2464134	99.69344478	171.111853	68.0975974	62.32614629	89.28528905	78.80785793	62.65798427	55.71983465	78.91017345
ENSMUSG00000001323	NA	255.8624169	286.8192482	293.3278181	166.2203986	243.1967457	219.0777689	298.9543091	209.5606398	231.4802471	298.4586085	250.3125257
ENSMUSG00000001333	NA	54.62444591	50.52900848	37.34001589	22.3817587	34.28418865	39.73109625	31.60024064	27.39883229	26.29812116	50.29091754	30.747676
ENSMUSG00000001334	NA	29.85265474	29.17531482	40.68240222	27.71316479	20.76284297	47.45588412	28.34642448	25.41569981	32.95937117	33.10281586	17.09129968
ENSMUSG00000001348	NA	1843.122752	2055.060907	1896.082453	1916.917009	1406.216901	1685.458997	1636.921865	1460.373048	1847.063996	1827.201036	1472.004831
ENSMUSG00000001349	NA	718.9581898	1134.448409	709.4869256	1105.462763	1056.4362	486.8242199	804.2535523	1032.568593	1187.241547	961.4701971	1270.734448
ENSMUSG00000001366	NA	276.0749177	510.5971092	659.0973447	492.1355025	370.925853	422.7882625	280.3122134	314.7778976	322.4096707	398.5281941	344.6584069
ENSMUSG00000001376	NA	295.1295803	227.6482608	394.3933084	236.0257147	293.5822517	242.852345	300.9325693	419.5689792	317.3806625	313.5937223	258.3313754
ENSMUSG00000001380	NA	561.2497771	620.0207541	595.7887806	509.2478446	482.4767631	543.4017684	546.0571082	480.575693	445.6612638	514.1446069	473.4034973
ENSMUSG00000001383	NA	541.6470765	672.2771061	730.4746651	688.2361442	524.040701	525.4754259	556.2362909	524.893148	472.7352405	522.7325406	510.4543721
ENSMUSG00000001403	NA	375.6244802	291.4763087	435.3764054	384.0739089	396.576058	404.5474969	353.8583047	349.2159096	280.7962904	348.6615967	319.716688
ENSMUSG00000001415	NA	433.6925501	440.8446205	423.113212	501.8081502	364.9398374	565.9136676	379.2423887	416.9778836	394.2642153	388.3611004	415.077115
ENSMUSG00000001416	NA	1679.217953	1911.217567	2511.007293	2303.022528	1301.596531	1494.877947	1638.690207	1560.588977	1531.954566	1348.10222	1535.297695
ENSMUSG00000001418	NA	761.8635406	731.1289827	743.5214285	787.8831122	819.5768827	699.3066475	817.5007809	853.2779743	749.9537001	819.7138117	708.9245352
ENSMUSG00000001419	NA	644.2467245	526.5807072	489.110784	830.6086347	758.529248	578.0478092	559.6855549	549.7694228	851.6279393	556.8640348	380.4637101
ENSMUSG00000001420	NA	192.5988898	267.5146666	285.7604007	251.6672927	197.5637439	235.4279126	211.0153828	201.6897857	183.7115849	211.3801025	198.4476427
ENSMUSG00000001424	NA	1392.91138	891.3218294	1086.28149	1073.784092	1618.124832	1214.323866	1421.907552	1398.484216	1333.557132	1726.246467	1316.522879
ENSMUSG00000001435	NA	668.3903394	340.7511906	322.6510253	337.9608673	484.0986988	635.4898322	496.4524092	611.0069885	835.8942674	669.5976793	719.7161358
ENSMUSG00000001436	NA	169.6484154	118.9825825	115.2785225	89.81504421	130.3929618	186.5168452	244.4024845	142.6111864	119.7131399	148.9079928	225.9903012
ENSMUSG00000001440	NA	2628.209649	1789.917103	1701.755357	2144.457801	2284.896789	2523.06549	2607.619996	2733.78546	2329.756962	2274.465394	2120.417899
ENSMUSG00000001441	NA	1982.911068	1645.056118	1773.611682	1698.614769	1670.478765	1550.12698	1604.699092	1611.743276	1822.462453	2021.751254	1513.223035
ENSMUSG00000001444	NA	16.18521846	17.71967665	12.60958405	13.59069219	3.627899789	11.11197761	4.650489713	12.55596927	4.322128385	5.681135808	1.393753266
ENSMUSG00000001445	NA	454.3506621	588.0135738	648.2958063	585.5174023	458.530547	412.5914143	502.0235665	491.0586404	430.6772383	415.3369015	475.9495896
ENSMUSG00000001467	NA	2424.769065	4191.006675	3911.821688	2337.077924	1941.412576	2352.30318	3106.211968	1917.09159	2300.920316	2285.458028	1946.754902
ENSMUSG00000001472	NA	788.1777217	955.8051451	809.4274319	792.3013923	907.9923315	850.1565924	859.8220726	878.5479726	767.5582253	897.279919	963.0492052
ENSMUSG00000001473	NA	217.384671	181.1165392	139.3750953	178.9624961	183.0590604	191.2170776	177.1641514	204.2444072	227.6513102	213.8355482	233.100263
ENSMUSG00000001482	NA	158.2270976	161.2952383	221.3825987	161.2629336	125.0512358	176.5485779	269.5405441	177.2806903	187.4776127	203.2193769	263.0557086
ENSMUSG00000001493	NA	86.30314375	126.450722	71.01539126	66.7246216	57.33308404	91.32949055	94.72320807	75.696319	99.58437188	70.9675591	71.60917688
ENSMUSG00000001494	NA	3.294465517	4.12865135	1.043944613	1.112363676	2.424503137	2.545224409	0.769260261	0.698704272	0	0	0
ENSMUSG00000001496	NA	5.250664156	16.28172885	5.233609865	11.29245146	7.409584526	4.985157292	12.48614126	9.714519993	5.523462293	8.581700708	4.328740937
ENSMUSG00000001497	NA	0.639830204	2.90412734	1.035981826	2.111448618	0	0	1.645213652	2.205145491	0	0	1.488242983
ENSMUSG00000001504	NA	2.796363145	0	0.912883227	1.491462501	9.20344592	3.509361722	2.013263227	0.305050266	0.947140577	6.464500384	5.65499322
ENSMUSG00000001506	NA	1594.503338	281.2548034	204.7692461	811.4161531	1634.761814	1269.793922	1064.795536	1657.062584	3034.733363	1670.328273	2739.149038
ENSMUSG00000001507	NA	1690.493907	1157.343218	1084.054067	1350.557717	1194.002192	1357.687925	1314.92005	1281.235023	1870.036249	1429.160963	1055.927956
ENSMUSG00000001508	NA	1.336067371	1.378705627	2.106407529	5.236273646	7.949682207	0	8.740460683	6.660752266	4.941757625	0	37.8539184
ENSMUSG00000001510	NA	0	0	1.07088808	1.102133493	1.223488832	0	0.782380152	0	0	0	0
ENSMUSG00000001517	NA	203.6856123	113.9236819	84.60381785	117.2664721	119.1936306	196.7926741	129.2920775	123.9982114	165.8814065	148.7726248	110.9495129
ENSMUSG00000001518	NA	76.58656968	80.40712194	78.13068083	80.38656554	92.79229174	77.64711863	69.28027124	59.47910242	83.45146738	81.88597839	48.98622296
ENSMUSG00000001520	NA	4.906886962	10.70301022	6.085488065	1.384928251	2.213544313	2.170313508	9.769269015	3.021234921	4.086697931	13.41241639	1.750272927
ENSMUSG00000001521	NA	92.57101393	135.9255048	40.94099325	44.61097904	47.83121113	49.11486016	38.21875735	43.81928137	55.33513533	52.14445172	60.82516575
ENSMUSG00000001524	NA	207.1151696	177.9301158	173.7066232	108.9324326	57.84334154	83.5129487	136.0037141	150.9836233	123.0692897	86.89791439	117.175879
ENSMUSG00000001525	NA	2718.163345	2057.160148	2076.358653	2092.024366	2408.083262	2430.715515	2733.183798	2772.724879	2748.998107	2884.938271	2506.761596
ENSMUSG00000001542	NA	630.6651291	794.2170511	734.5968624	662.0922059	672.5572198	659.7276294	617.6901775	620.1662925	576.5340515	653.8948073	628.2176605
ENSMUSG00000001552	NA	2942.915838	2789.452973	2270.129483	2862.019606	2810.305049	2780.415275	2826.815328	2691.988726	3280.872758	2825.602926	2831.540709
ENSMUSG00000001555	NA	71.29085949	113.4478973	55.70124175	58.40635617	68.56194382	70.24219841	86.67279765	78.57170273	144.7818257	59.24905335	96.34680815
ENSMUSG00000001558	NA	0	0	2.236123407	0	0	0	0.626233697	0.557055971	0	0	1.099175787
ENSMUSG00000001566	NA	23.54226996	2.236056454	19.19466214	30.6191933	29.71703128	26.27591986	26.18276356	27.41820279	16.89446255	25.16072288	26.48477271
ENSMUSG00000001569	NA	328.7227192	349.2182391	277.6656333	268.2844743	259.6047418	340.761557	211.0124578	179.1607225	308.1880037	325.1771527	293.2450682
ENSMUSG00000001576	NA	698.5651881	520.9280206	551.2477589	531.4366687	690.1201525	705.9487931	862.729522	669.6356949	696.3202173	656.9082977	778.4793282
ENSMUSG00000001583	NA	258.5036827	262.6843158	310.9721428	272.8710482	185.9847888	220.9113669	204.368205	208.947525	183.0470317	229.4206612	213.4328198
ENSMUSG00000001588	NA	102.0948256	150.6149111	117.2921709	122.5754667	55.51017793	72.75443082	58.87114946	44.71338888	57.58418952	55.37484203	70.1577822
ENSMUSG00000001604	NA	186.8011282	219.5739134	225.2964786	308.9216918	293.5986204	267.7324026	250.8645896	250.5904816	222.3002026	207.6026353	267.9933263
ENSMUSG00000001622	NA	1.312216029	3.63481333	0	0	1.288997363	3.013954642	4.929184054	1.487893405	0	1.497855241	2.991189911
ENSMUSG00000001627	NA	898.2386991	1960.571666	1480.411073	1387.107524	526.3625424	788.6049112	830.1992469	500.36105	643.2243026	825.0328899	799.6986525
ENSMUSG00000001630	NA	261.8375882	244.2925172	241.9237377	191.2143463	291.7871653	246.2883783	222.8917077	268.4288045	250.4053317	280.0247481	280.6577678
ENSMUSG00000001632	NA	118.2191709	283.8985615	110.8551343	242.900738	295.2875977	177.5878584	52.79287646	47.1298898	109.1588855	179.64025	100.5959909
ENSMUSG00000001642	NA	538.8193913	668.802849	787.7994024	667.3179016	456.1522957	524.9035174	532.9195315	544.9191273	509.5239782	545.7226305	551.3707067
ENSMUSG00000001657	NA	64.45612957	70.68238292	30.2453835	53.09986253	92.71887493	63.96145678	64.08192096	68.91248303	89.91521652	80.99150607	110.655454
ENSMUSG00000001661	NA	29.46659353	35.97497991	39.35463031	48.95230364	48.0411476	33.29431136	26.44648163	38.74178164	52.02186782	47.1581756	61.94100617
ENSMUSG00000001663	NA	128.9483692	156.4300382	93.39061418	225.1138419	153.5234728	86.91591088	176.525066	141.3635706	132.7158733	114.0034814	130.6449653
ENSMUSG00000001665	NA	326.459179	300.2357905	473.4367323	323.0205581	355.6132941	376.3145802	428.6328838	352.8295471	276.4166627	388.8107732	377.1233119
ENSMUSG00000001666	NA	198.9383651	336.540045	400.4125513	432.29554	197.504139	201.199122	212.7167516	199.9942936	186.7530869	183.1867041	218.3978745
ENSMUSG00000001670	NA	50.65845467	158.9042314	91.85027846	41.47969323	72.52831035	25.34951178	24.60226419	47.42869109	42.84085192	11.30799128	17.98513965
ENSMUSG00000001672	NA	459.6072605	630.1648539	915.7947526	733.5166698	509.2826597	482.9745998	537.5705569	518.2663151	444.9764498	417.45984	423.2108034
ENSMUSG00000001674	NA	357.8266978	293.4909982	314.4982224	385.5189756	388.919251	246.9788309	426.8325975	417.4275145	266.655441	295.1796892	301.1782285
ENSMUSG00000001687	NA	783.3637752	1173.492232	1178.970915	1181.2815	1024.919146	787.4333857	908.6575061	918.6569332	873.2376779	886.6883544	971.1655402
ENSMUSG00000001700	NA	497.8298652	630.2395461	682.5250999	587.7009889	507.4982957	512.3390854	502.132801	496.8676783	509.3932512	491.0034475	481.935829
ENSMUSG00000001707	NA	132.1664686	194.541643	171.2142549	179.2324571	119.8351996	115.3688089	154.1487881	129.2316734	98.93845827	104.2397538	120.6520151
ENSMUSG00000001729	NA	1586.269397	1682.39558	1473.081324	1138.130644	1451.738952	1646.105644	1207.91345	1495.284019	1468.636323	1026.34297	1297.471057
ENSMUSG00000001739	NA	1827.056279	1186.071117	2703.105973	3002.424606	2177.061637	1914.565961	2097.910207	2137.842333	1565.638044	1756.691692	2047.880242
ENSMUSG00000001741	NA	270.1111125	365.9557277	203.7900317	224.2785197	195.979525	286.1229182	220.9388777	194.0898553	264.3935561	291.0587152	230.9064929
ENSMUSG00000001750	NA	398.285102	361.957063	481.0760575	450.4304668	308.4004374	436.3319051	380.3720971	270.3865025	473.171045	349.5114872	300.8272355
ENSMUSG00000001751	NA	254.1321907	159.4031071	153.5580035	160.1834845	240.0596572	177.4413975	200.7336235	252.1636181	256.5605151	216.0014667	193.2348738
ENSMUSG00000001755	NA	283.0894199	288.2765573	291.600554	266.6463721	277.8850868	311.4899514	232.9237024	259.2298712	280.4260716	159.1818131	317.8694882
ENSMUSG00000001761	NA	199.0660547	129.3637709	129.2143048	155.5671164	183.6882504	181.5216045	199.3906908	188.8567802	211.0368657	160.2431554	212.8575635
ENSMUSG00000001763	NA	72.55483168	93.78549659	55.20132258	60.96030575	54.95981787	77.15602371	47.72103037	51.31617116	78.72354846	83.41877013	50.38894878
ENSMUSG00000001767	NA	405.3152062	328.7796999	360.4274091	281.1712943	299.8728778	319.6814869	392.757262	529.4898209	247.8330153	430.6895002	470.1854046
ENSMUSG00000001768	NA	714.0862376	498.1938215	588.1814853	379.3572905	588.5591138	956.9767799	366.2877021	518.9554949	757.6338951	672.6978022	718.1314119
ENSMUSG00000001773	NA	0	0.97774106	2.087805085	0	0	0.843732308	0.869506628	2.927200864	0	1.526784164	3.056356148
ENSMUSG00000001774	NA	386.2397437	293.0714001	407.3373007	362.0647505	478.3700763	317.1995021	470.2671379	501.8547578	331.0034042	355.8732587	334.43028
ENSMUSG00000001783	NA	1395.083904	1308.28506	1406.090589	1510.23102	1388.766909	1468.011337	1573.25826	1438.00983	1348.250192	1426.362264	1364.358512
ENSMUSG00000001785	NA	229.9973638	189.9715611	218.8479772	212.4776137	199.8609944	191.7506641	266.8326688	246.1463235	217.3304073	222.9571275	184.7385541
ENSMUSG00000001786	NA	146.3716205	177.773759	112.9070475	109.9780428	151.3434826	149.2768058	187.3920685	141.1533289	172.336461	118.9389557	210.4126879
ENSMUSG00000001794	NA	669.5145214	738.9181115	880.8879231	648.7442283	721.9310731	744.5928253	805.9965621	868.6498228	872.0304694	810.542583	866.1072565
ENSMUSG00000001802	NA	56.45009251	8.175065182	15.67350427	24.72164824	16.90285897	33.75038401	16.93094228	37.8327483	36.0298704	38.15257479	41.01975918
ENSMUSG00000001804	NA	3.289474407	0.99000602	4.137590735	1.088082122	1.224044273	6.746509921	3.249097885	3.559189053	5.546380976	5.773672248	7.137144003
ENSMUSG00000001827	NA	3.925901881	6.151799406	7.051257509	7.625229679	8.689428022	2.907744851	5.412208042	12.80082447	3.497829696	6.078695407	6.834085418
ENSMUSG00000001829	NA	175.2445958	89.61830771	146.4742369	108.4997202	166.4999552	201.0951764	252.5589181	168.1793604	256.4380721	196.4853592	250.7308187
ENSMUSG00000001833	NA	1274.616747	1452.825633	1683.142758	1298.685866	1242.336479	1091.27752	1529.944654	1274.464831	1397.459588	1351.821816	1460.905435
ENSMUSG00000001844	NA	123.9786543	206.4649916	135.4828156	130.2977458	164.48221	135.0229974	187.278291	147.0840772	164.5047681	150.9825522	130.3473158
ENSMUSG00000001847	NA	4165.370221	5001.798464	5189.887919	4173.292786	3875.46406	4065.352339	4778.319957	4514.30101	4329.452488	4288.837259	3981.487532
ENSMUSG00000001855	NA	387.0181091	195.1489448	140.163004	243.1059817	277.8799226	370.6916468	210.2895745	189.2752927	389.4169707	226.6787612	372.286791
ENSMUSG00000001864	NA	24.81572899	2.936546195	88.60141842	93.7405329	98.48140867	1.096168777	2.824396445	3.706775454	1.076041973	2.828391887	3.691829554
ENSMUSG00000001865	NA	0	0	5.626243603	1.810943642	3.227991971	0	0.712590414	1.86739395	0.96936121	1.253889111	1.255188973
