NAME,DESCRIPTION,NI_V_1,NI_V_2,NI_V_4,NI_V_6,NI_V_7,NI_MKI_1,NI_MKI_2,NI_MKI_3,NI_MKI_4,NI_MKI_5,NI_MKI_6
ENSMUSG00000037071,NA,566.8790244,3210.184573,598.9652854,790.0885236,2405.150194,8609.497581,473.5180212,1554.100318,1483.933441,1904.644332,873.7211919
ENSMUSG00000037072,NA,4341.722369,4825.486893,4725.198061,4175.204519,4147.417421,3645.005494,5042.886107,5679.676754,7815.910524,4465.665928,4220.42304
ENSMUSG00000037075,NA,820.4653244,717.4433498,664.5979489,820.8525582,736.2562863,805.5773828,797.3136743,750.826809,916.8673682,810.7985538,806.6227621
ENSMUSG00000037085,NA,133.8969864,152.6001445,190.6661088,125.9071259,146.0566296,168.4979642,171.6775782,170.4586822,159.035076,152.7922884,146.8429999
ENSMUSG00000037086,NA,0,0,1.048430786,1.569431861,0,5.277122773,0,0,0,0,0
ENSMUSG00000037095,NA,77.6987334,314.279271,519.9716014,69.46680429,1684.678804,231.6819572,63.87945359,81.74455722,109.4244314,3817.978463,47.75158133
ENSMUSG00000037096,NA,106.5771509,153.10359,46.01999819,146.3856879,141.466713,126.2849805,132.4583692,116.8508216,115.3317115,160.9455133,120.1617562
ENSMUSG00000037098,NA,450.4456106,434.3490086,244.5564338,470.7012862,388.652955,478.3213017,367.128312,301.6308443,332.8056527,256.0491902,371.7278339
ENSMUSG00000037103,NA,14.73484828,37.75022469,88.73888355,54.16589578,100.6700986,34.54040935,40.44528611,34.90187085,80.03306642,70.47151373,20.34170521
ENSMUSG00000037104,NA,513.6898701,413.8457674,355.5145046,447.586714,349.3044692,471.607742,444.2281549,438.2234726,375.3192906,367.8564238,447.3852571
ENSMUSG00000037106,NA,1052.400758,619.0080377,360.272688,1239.241099,879.0296541,977.0588883,1104.214975,1171.157137,592.3933745,652.3894266,1275.993102
ENSMUSG00000037108,NA,7.991874117,16.60231455,15.78329291,13.13601089,19.1386114,9.941487453,17.82458135,16.85864524,29.40102717,7.25693946,21.7848606
ENSMUSG00000037110,NA,1224.49261,1094.361007,412.7659555,1609.486641,1856.522828,1586.546921,1446.719532,764.8715264,623.1565986,2491.606021,1438.932052
ENSMUSG00000037111,NA,1551.342439,1144.857225,450.6598189,980.5287045,744.8195474,1541.415258,1348.725997,1106.831497,703.4332908,886.4929567,929.3224235
ENSMUSG00000037112,NA,298.7618141,301.1300847,183.7301364,512.8965158,369.5916822,463.6736894,316.5900101,326.2027505,221.3170082,296.6088736,300.7599119
ENSMUSG00000037119,NA,1920.798966,1989.503453,1350.254744,1977.398769,2195.556027,1844.308942,1926.982132,1925.593422,1408.628666,2203.223767,2061.167787
ENSMUSG00000037126,NA,0,0,5.668040104,0,0,21.897881,0,0,0,2.254022744,19.1899579
ENSMUSG00000037129,NA,203.9113038,159.467072,236.0875955,153.766798,114.3841191,236.0168479,150.7409658,127.9579457,233.5631486,129.3364692,180.0501346
ENSMUSG00000037134,NA,154.0059043,229.1828075,59.50945854,245.4216976,225.3912372,194.8611472,242.6776826,237.145724,276.4698344,242.3716783,136.1386457
ENSMUSG00000037138,NA,36.41143693,23.31443462,27.42705805,21.63713931,25.76170397,45.47166194,30.43357423,18.43902942,22.48102528,10.88073183,23.73331664
ENSMUSG00000037139,NA,8.813557012,9.58008992,24.97612898,36.59611542,19.89290066,19.07849115,12.77023739,23.0325626,48.94760361,10.50895647,36.16188382
ENSMUSG00000037143,NA,0,1.970531913,2.293295303,3.535723008,1.850126067,1.038286088,0.578372158,6.239511697,1.973956194,0,72.96204533
ENSMUSG00000037145,NA,153.8559871,511.98752,553.0666267,303.7156473,798.8063795,103.3716928,195.9678133,444.6460867,743.8272999,422.4692785,178.5686228
ENSMUSG00000037148,NA,187.3798751,99.71150921,131.8394123,102.4153972,170.8447495,225.1652126,116.7144794,131.5737888,126.3454483,181.6209565,124.3996594
ENSMUSG00000037149,NA,1342.598572,1778.649228,1890.087192,1583.038054,1860.497097,1387.438915,1512.752458,1781.729345,1459.556282,2214.829471,1507.112863
ENSMUSG00000037151,NA,237.9697814,234.1422171,144.4478601,152.878809,163.5226892,155.0083396,218.567538,203.4982681,161.9958075,210.5570865,189.2423711
ENSMUSG00000037152,NA,1273.271514,1371.62926,2063.090977,945.265765,1095.539915,1118.613661,1263.167771,1537.103207,1964.000218,1179.003689,1137.675854
ENSMUSG00000037157,NA,777.1265472,458.9759223,184.5855109,720.8975592,609.0268909,553.6283938,644.8905656,385.7608263,408.9821231,349.1382516,706.4463747
ENSMUSG00000037159,NA,0,0.853362223,0,0.812290865,0,0.853612015,3.565815006,5.994159237,0,0,0.930250126
ENSMUSG00000037161,NA,13.96090255,8.010751132,5.509565348,4.833023576,7.726754974,6.824771335,4.606160701,7.880141061,13.95289273,6.160996667,7.581591974
ENSMUSG00000037166,NA,646.02248,473.3748461,932.3446014,286.1397629,165.9549084,525.813469,355.1807575,563.3807855,782.0522411,239.2344247,278.0126397
ENSMUSG00000037169,NA,38.83871792,13.56171099,32.86712427,67.49203643,10.91758555,63.00320367,37.26872762,43.46635095,42.39614402,13.41300412,61.80321192
ENSMUSG00000037172,NA,798.984276,980.810339,416.693262,1071.046402,874.2208281,807.6126181,951.4826342,1450.830174,720.5747115,924.4335397,988.6503854
ENSMUSG00000037174,NA,912.8597489,907.8915073,545.4330813,1100.154396,1394.594577,779.6800153,735.5284799,717.8243972,673.8285251,1099.861761,1274.698779
ENSMUSG00000037185,NA,22.36959076,0,0,0,141.0314455,26.96460773,24.37387425,39.37682723,0,125.4858539,29.51855739
ENSMUSG00000037188,NA,5.167996526,8.712823909,17.64949512,19.54344807,99.11320098,17.11495798,5.310532419,16.42701968,5.732945712,70.35259155,27.06659462
ENSMUSG00000037190,NA,181.0990243,255.902592,353.1470083,165.8855599,152.8825787,202.6062646,286.3053097,201.2479313,275.0607634,289.0689611,185.5671866
ENSMUSG00000037196,NA,3.272549776,1.381621769,6.715352591,6.172792311,2.620846207,10.15911475,5.047634516,3.219259349,2.254931647,3.718242337,5.060587954
ENSMUSG00000037197,NA,1024.12124,1064.996631,1676.139946,941.6560985,967.0316067,1014.586132,825.5266902,1125.148129,901.5731369,1054.552613,911.9127175
ENSMUSG00000037202,NA,1.063728299,0,2.193599209,2.264136211,0,0,1.801277068,0,0,0,0
ENSMUSG00000037204,NA,823.6449214,643.4792572,1476.816011,666.3911361,510.2834358,747.2316877,669.4389515,914.4063158,1057.576424,621.812603,751.1376022
ENSMUSG00000037206,NA,338.4297626,294.555907,363.0941296,251.5630934,176.2514418,324.4525488,289.5654802,279.5694253,327.4211064,252.719328,198.7741143
ENSMUSG00000037210,NA,485.3118447,437.6233932,350.9190256,478.9512532,495.7476132,528.8838886,422.917001,422.2133779,273.2382981,335.6765462,475.8246965
ENSMUSG00000037211,NA,219.3597305,199.9798235,140.3307896,197.5821354,135.840451,209.1467502,226.2485428,218.1136742,180.5118927,159.8040695,223.7013725
ENSMUSG00000037214,NA,185.1309256,146.1131354,202.3377799,164.1211638,182.0594921,180.5173779,151.8432045,182.4869781,235.6513273,140.6841476,191.5165967
ENSMUSG00000037216,NA,82.93610677,62.99407651,68.27388836,69.77084737,56.54085352,59.27543812,90.24981339,71.2876281,61.26895821,36.10727819,65.86174664
ENSMUSG00000037217,NA,32.59162984,46.1086052,98.19314588,46.41672949,18.50338043,51.86212926,48.75428888,60.38055312,38.59438907,46.90677157,37.35728775
ENSMUSG00000037221,NA,486.8459764,460.9571559,363.2381948,475.6196767,475.6828473,448.1571858,440.6620594,481.9359821,371.3643931,666.7706696,429.8465537
ENSMUSG00000037224,NA,9.165301954,10.46255221,15.81604092,7.657173762,15.90951409,23.00197281,7.52497214,6.036285527,12.25270212,7.743193983,6.725849378
ENSMUSG00000037225,NA,1.042951752,0,0,0,0,1.750636821,0.903135408,1.044872554,0,4.563895748,2.663087783
ENSMUSG00000037234,NA,508.5121596,409.0299489,534.3413392,522.3266795,510.6531945,382.1173372,388.6542184,261.1298799,370.0716628,123.3645258,464.9424355
ENSMUSG00000037235,NA,1442.080934,1179.011294,1084.638439,2178.590416,1074.090047,1734.612636,1731.093284,1718.098821,1998.167902,974.9471562,2395.06102
ENSMUSG00000037236,NA,94.4489075,95.79811467,208.4840501,83.61227267,49.36670503,91.91899731,123.6052964,141.5415845,194.2758679,73.2702243,55.76221713
ENSMUSG00000037239,NA,4.891171628,9.017845891,15.91603699,9.715116221,17.97534879,15.6460155,6.685965382,13.13324792,12.57777107,14.97737512,22.38416646
ENSMUSG00000037242,NA,2750.17822,2576.298203,1924.16981,2857.774151,2705.220339,2590.236943,2532.155506,3215.145416,2235.625834,3993.279781,2247.414363
ENSMUSG00000037243,NA,35.1934635,74.25639347,212.241099,127.1499775,116.3859557,92.68813403,79.75747763,69.80023369,116.1934107,42.04451262,98.62311102
ENSMUSG00000037251,NA,269.0639077,231.6952815,168.1243041,306.7981661,218.6959504,259.1858513,338.8854786,227.7909772,284.8027263,215.1758908,277.8297753
ENSMUSG00000037253,NA,752.0176567,845.120771,806.8573674,778.5082605,1084.624547,836.4172472,796.6298785,845.2265502,771.7352908,1062.385528,958.5992662
ENSMUSG00000037254,NA,344.4992527,147.0609847,153.1786282,346.0088078,26.98470365,245.7182273,266.3605988,145.927835,111.5231548,31.45807175,343.7108333
ENSMUSG00000037257,NA,1110.983296,987.985929,809.94193,1158.585442,878.3528692,1077.971413,1212.459799,1164.910145,1403.209778,839.180994,1237.371874
ENSMUSG00000037259,NA,66.90777814,53.16437434,18.00011375,11.98040022,9.750524935,13.25742115,122.5029907,11.90320294,7.186092663,6.151708749,8.982464605
ENSMUSG00000037260,NA,553.0663292,473.9253102,409.1507366,545.9320178,422.6441781,578.582616,544.1070305,465.7622465,427.1614009,688.206433,599.1721536
ENSMUSG00000037262,NA,201.8967862,187.621026,331.8234863,196.3824236,194.9160987,203.0514994,176.8388156,218.8682747,198.8529553,165.7333802,224.6981184
ENSMUSG00000037263,NA,0,0,0,1.087292295,0.577919152,1.214279638,0,0.712540861,3.952930115,0,0
ENSMUSG00000037266,NA,1578.888267,1307.849804,4537.997873,2360.009871,1926.509217,2186.829498,1818.384351,1526.039176,2345.231573,888.3130367,2134.962491
ENSMUSG00000037270,NA,393.1448069,893.3911241,553.1363585,1305.754416,1166.005986,1090.181252,874.4888778,1133.519627,392.6353035,875.6988896,782.2967786
ENSMUSG00000037275,NA,458.2895453,438.3830414,298.3092669,398.5499171,583.1125926,409.2592274,371.814945,384.830481,286.7433998,522.6173093,315.2005383
ENSMUSG00000037278,NA,781.632823,1493.37883,1028.949762,819.67859,1217.305653,667.2388857,1016.141162,1516.69632,1133.1085,1480.600735,985.4711271
ENSMUSG00000037279,NA,236.1180947,288.3898555,371.7082628,341.7112134,293.1526687,290.2938711,247.1551678,338.0486776,515.9552595,291.5584106,407.592799
ENSMUSG00000037280,NA,2653.977822,2087.863827,1467.339719,2456.122269,1459.765069,2090.762375,2443.254444,2685.694037,2039.55828,1561.451745,2808.143775
ENSMUSG00000037286,NA,702.7455859,817.5482075,513.4167559,1069.194539,1333.021496,922.8206006,771.2488861,688.0472731,461.7062555,1307.916461,1372.462074
ENSMUSG00000037287,NA,446.8308311,344.1258312,298.4877374,546.6824914,376.3648353,594.6631804,441.6552242,283.1567511,555.1960855,576.5525862,960.6621384
ENSMUSG00000037295,NA,397.1866184,301.2829186,194.2973524,303.0079689,400.4035821,395.9881852,288.7163555,348.3748403,250.3448686,530.4774244,306.8365017
ENSMUSG00000037296,NA,221.9510666,182.4049993,257.0300621,190.4417234,173.8180798,168.0615914,181.6538388,237.5400694,301.1028287,182.4311561,208.8222116
ENSMUSG00000037300,NA,379.339723,417.3933387,225.889935,391.9768026,471.8061256,233.6894232,312.8186952,255.6713846,237.8657999,406.1503328,346.1968935
ENSMUSG00000037306,NA,116.420526,84.72169161,59.91703442,126.9466208,97.08920206,113.1846431,101.1476855,87.4826707,65.76520666,113.6475586,79.95884688
ENSMUSG00000037313,NA,98.43896185,491.606087,394.6252436,386.6246349,969.6664031,154.2761643,362.3069495,676.8137084,627.8906355,1030.238455,550.2424669
ENSMUSG00000037315,NA,150.0453026,176.9654061,115.7023287,172.068873,192.5491348,177.3050879,158.1502079,134.8687003,128.5753441,214.0458101,242.3569302
ENSMUSG00000037316,NA,460.2789627,487.3989776,306.4904013,462.6299264,359.2495437,435.9096853,507.3601185,478.5664424,447.1075107,466.9852981,513.8836887
ENSMUSG00000037318,NA,6.909412025,5.379630783,40.9849154,18.24020722,63.61817502,4.468217767,1.770494961,3.287774275,9.031859985,18.90122733,4.16255189
ENSMUSG00000037321,NA,378.7583782,1412.196918,1365.001355,718.2040177,6410.186172,430.1017097,487.9667783,2024.202604,3862.304236,3633.099315,554.2904186
ENSMUSG00000037325,NA,82.17112129,230.8353522,73.81434544,88.43522038,198.0280042,68.55741017,137.8665114,83.33769407,96.50121978,224.6568413,179.7897973
ENSMUSG00000037331,NA,2858.749347,3733.427794,2718.549545,2591.179776,3976.420088,3001.264318,2403.942026,3115.474305,2071.730585,3263.105386,2408.885633
ENSMUSG00000037335,NA,78.8813854,57.00886788,72.55102455,34.67484166,21.81955898,62.82598049,88.0751102,59.56976894,50.85884844,28.71086667,40.07919596
ENSMUSG00000037336,NA,5.184491273,4.64666866,8.874612372,5.883379942,4.492107958,9.039501624,5.398389385,3.869341166,5.60564482,12.72391619,6.900404054
ENSMUSG00000037337,NA,14.58876272,0,28.02847269,16.00964873,64.29155278,8.623126462,10.70562759,21.70453077,27.26497116,39.62939341,20.4661702
ENSMUSG00000037339,NA,460.6067571,390.5527219,391.659936,377.8549916,405.6756246,348.8287961,367.7322246,398.0897311,470.7113323,469.1976632,404.5857117
ENSMUSG00000037341,NA,18.09193272,15.32814444,3.446592287,21.12995286,10.92152627,6.828846699,7.042090171,8.097363668,1.03822749,10.16469938,9.075376065
ENSMUSG00000037343,NA,465.7336699,545.9555971,334.5122666,621.9760403,734.8321201,561.8185879,514.238779,485.5247296,430.2767375,653.8211369,564.4554686
ENSMUSG00000037344,NA,191.212761,186.0814731,175.2282171,150.450589,258.61905,208.0304632,332.1423831,198.6289788,201.0982591,235.9723666,145.0282181
ENSMUSG00000037347,NA,7.36632391,14.94658867,20.01783435,9.796119684,3.904862193,15.50644352,11.5679535,11.53343353,18.22149091,8.778051374,6.114615583
ENSMUSG00000037348,NA,154.6530541,132.6373253,165.8408076,105.7038478,95.92852434,164.0388145,145.2051919,122.8273457,137.1180057,169.5168147,108.3744604
ENSMUSG00000037349,NA,318.7392419,333.1511388,509.5478192,315.8079158,165.6023373,260.808365,345.1782086,342.1807469,402.9095304,234.8046155,297.0857342
ENSMUSG00000037351,NA,2551.880038,2022.511414,1089.506626,3426.317862,2170.260535,2277.312276,3250.231251,2805.486785,2455.614112,3103.58183,4001.213429
ENSMUSG00000037353,NA,297.9519969,288.1785048,135.8108075,256.2194814,277.3635399,242.7011731,224.7507632,194.494803,298.0483186,264.0843157,167.1843745
ENSMUSG00000037355,NA,182.0869113,0,32.55008861,200.8207721,0,204.9998594,155.129243,0,48.81255829,100.8101681,0
ENSMUSG00000037358,NA,8.075094236,8.288485617,0.884174413,10.1670465,8.639684495,17.67662961,7.925685443,5.205675538,1.589873816,20.5571197,3.953712328
ENSMUSG00000037361,NA,273.7693571,260.0089566,345.3308986,252.0514229,256.1856021,243.25229,284.2833698,230.103483,327.1016306,251.0069624,232.0242507
ENSMUSG00000037362,NA,703.9871968,464.5271598,137.6939491,4682.809096,457.0630273,327.5229555,3951.108177,1189.332747,292.0859888,730.4450303,2066.291054
ENSMUSG00000037363,NA,32.04764041,2.614431282,35.61972688,25.91915209,11.50073124,20.70186922,21.47462472,7.161111661,15.20473198,0,21.85527876
ENSMUSG00000037364,NA,38.69168543,155.4243957,62.97428706,101.7070733,326.6645198,60.61627001,52.78036108,0,0,0,0
ENSMUSG00000037366,NA,817.8706198,1385.983123,588.3414278,1142.267234,1675.403059,1465.434851,958.8062165,733.23229,859.3280599,1289.492746,1422.007265
ENSMUSG00000037369,NA,499.7222727,567.9867205,485.3519891,373.6082899,537.8402204,546.5118142,637.6936825,292.0653805,511.3806985,264.2512008,359.358176
ENSMUSG00000037370,NA,420.516102,487.1443152,228.4231736,511.7226398,375.5472706,423.1218017,571.8662471,396.5364771,250.0793658,470.9864884,452.5163017
ENSMUSG00000037373,NA,1147.864394,1403.939395,2307.055518,1004.991885,1096.582514,1216.96551,1545.849574,2029.882861,1523.968067,1479.438609,1150.614868
ENSMUSG00000037375,NA,86.97847826,123.289934,88.97635645,84.67815883,41.21865393,118.9091939,77.37370521,126.9854507,52.30658953,60.37877849,144.4565912
ENSMUSG00000037376,NA,315.0961694,506.635332,413.0176461,325.0516585,522.5128671,267.6664785,350.4482601,408.5610763,363.4008111,646.1022694,419.5148093
ENSMUSG00000037386,NA,19.13127585,31.51379522,21.21687523,4.89822398,16.87277701,11.87304155,18.41479494,0,6.441857092,14.81763504,5.575841011
ENSMUSG00000037390,NA,36965.60299,41570.31922,79936.87836,7257.367314,7171.139555,29418.80094,26319.32548,30488.14787,23534.88236,5141.066995,8658.468478
ENSMUSG00000037393,NA,6.292828354,3.518183566,5.108798152,4.743365108,2.526163552,6.906475294,4.534130733,3.049810478,2.781236423,4.690512721,2.763088391
ENSMUSG00000037395,NA,231.9957818,283.4832446,165.3968408,260.1511992,235.4235105,292.0713833,267.6736034,184.6195713,223.5058203,348.9756581,355.4643501
ENSMUSG00000037400,NA,2683.823993,2667.061365,720.7447966,3712.25385,4281.535961,2810.54777,3046.514593,2083.568052,1692.203447,3586.904516,3576.089311
ENSMUSG00000037405,NA,79.78029439,139.4157452,187.3818573,82.61318176,453.2852279,122.843444,102.2544146,128.4640511,122.747832,839.397941,63.64733176
ENSMUSG00000037406,NA,20.16600637,7.683027655,16.57799253,6.150521484,4.289991411,12.10780228,9.513481741,2.713930628,11.10522378,5.741522562,14.55338471
ENSMUSG00000037408,NA,9259.492086,9037.301197,5061.416113,7949.842984,9479.893966,8734.9501,7823.702502,6247.885237,6194.41533,8759.572608,8279.841449
ENSMUSG00000037410,NA,1423.57882,946.0884804,221.9733421,1469.494714,1335.936095,1041.823936,761.4538513,248.3110757,931.2950931,520.9937352,1471.310855
ENSMUSG00000037411,NA,207.0661991,56.30329372,74.65596645,48.38574042,38.25586706,105.8638244,47.30371012,76.20237454,71.86227844,49.69308547,39.87178944
ENSMUSG00000037415,NA,441.9651753,528.2633273,341.2315568,472.2734999,499.731013,486.9658006,473.0079181,444.5989106,400.6611029,424.6972351,500.1892807
ENSMUSG00000037416,NA,804.9879251,820.4149898,538.9486399,980.4075528,1130.29438,873.0792485,796.5634783,710.4195653,525.2396142,933.6198184,960.3965666
ENSMUSG00000037418,NA,6.254755224,1.754138089,5.395040104,2.29909898,7.350820757,8.584081262,2.697661915,2.077365023,5.707408576,0,0
ENSMUSG00000037419,NA,7442.217959,6617.109275,5395.715306,6041.015904,5344.027987,6050.032179,6833.030821,6919.052841,5487.176404,4783.990499,6143.512869
ENSMUSG00000037426,NA,299.6144161,317.983442,198.9584378,486.5782727,548.3322668,469.373263,440.3554764,182.4449216,218.4292294,606.0586178,432.1589222
ENSMUSG00000037428,NA,2.943163529,14.27746635,38.83220084,34.73619149,10.39551842,4.906448927,17.57528647,30.98791486,31.71632677,15.31698183,13.32890883
ENSMUSG00000037432,NA,0,0,0,0,0,0.861679056,0,1.013031056,0,0,0
ENSMUSG00000037434,NA,1354.162814,801.0458235,994.1265575,925.2399908,991.4697059,819.0942314,1187.645913,956.0045793,1032.475421,853.167625,1012.364679
ENSMUSG00000037437,NA,2.984409461,0.223569358,0,7.006841363,0,0,2.004847802,0,0.238992829,0.634517818,0
ENSMUSG00000037438,NA,2.905715632,3.365542014,0,0,0.891385699,1.670344848,0,0,7.473634511,0,2.94253136
ENSMUSG00000037440,NA,19.54560568,17.26608848,33.57474909,22.68163497,57.52485367,23.17876992,31.62010859,14.10072072,35.96214787,40.14053084,20.58338925
ENSMUSG00000037443,NA,246.2038796,247.6541272,210.5061279,158.6908743,252.3879004,110.0657098,271.3107865,159.384135,217.2159802,243.4239185,225.201529
ENSMUSG00000037446,NA,0.823152794,2.067288789,4.239029773,1.566865121,0,0,0.370328468,0.420842885,2.257095,0,0
ENSMUSG00000037447,NA,59.9209742,89.00374147,65.11433817,105.726084,315.3522911,52.30830823,58.87653436,119.1140493,98.38745682,123.5688586,103.716507
ENSMUSG00000037455,NA,593.7685917,843.2828695,118.7911051,1030.625697,569.8090277,527.7229825,807.1360965,413.0864847,601.9015253,432.8147026,561.8410494
ENSMUSG00000037458,NA,5658.846721,5250.745601,2608.569929,5824.998227,5695.231397,3147.785758,5472.840082,4116.852868,3301.394198,5314.677522,5534.305496
ENSMUSG00000037461,NA,354.5592615,568.5027556,238.4492361,305.8800163,706.1216709,435.0524851,444.2576228,380.1189771,349.191216,773.6816533,507.7638708
ENSMUSG00000037463,NA,4.754920177,5.954328536,15.42300499,2.791144897,2.36851844,7.111035201,4.073689329,3.088500257,9.477468973,5.097980396,8.22559076
ENSMUSG00000037465,NA,235.1582818,253.4261814,207.7372391,507.118608,371.5931584,365.3168433,630.0207234,363.3951613,306.4107201,362.3757058,351.0719875
ENSMUSG00000037466,NA,49.69326286,139.2580373,0,87.59666198,107.8563323,48.59846573,47.63958328,68.24263666,88.10308849,125.5853166,109.9041408
ENSMUSG00000037469,NA,0,0,0,0,0,0.530196326,0,0,0,0,2.949986197
ENSMUSG00000037470,NA,2492.436233,3023.897054,1222.300126,2664.717337,4759.771947,2318.33405,1898.131584,1845.238754,1191.698099,5201.250968,2455.558092
ENSMUSG00000037474,NA,159.9815733,499.2337879,177.7114077,211.7213313,347.0909315,133.2711656,223.2884502,325.7393135,248.3896603,359.2996083,163.6366442
ENSMUSG00000037475,NA,1265.232269,1383.212397,1155.570001,1375.870689,1550.424976,1574.582739,665.2963408,903.8781181,521.4266614,1394.990201,1511.44996
ENSMUSG00000037482,NA,1.065007976,0,0,0,2.420798178,1.757031435,0,2.047514726,1.845748492,0,0
ENSMUSG00000037486,NA,584.516932,746.3556249,296.0171458,911.2618265,923.0941046,754.7953006,731.0286662,479.447483,329.9264899,784.1206887,912.0399837
ENSMUSG00000037487,NA,773.487036,736.2229301,279.3498392,833.4358205,693.7424989,682.8511271,572.0291753,636.721284,201.3753537,574.4393958,529.2077787
ENSMUSG00000037490,NA,67.67268992,38.6173066,59.97782627,34.17422078,10.04538523,66.66210748,151.2561882,80.0129598,36.69522261,40.86204185,27.93104741
ENSMUSG00000037492,NA,0,0.351491956,0.817204878,0.661612237,20.52635399,12.8473015,1.468067559,0,1.484048762,0.973415945,13.61216114
ENSMUSG00000037493,NA,75.26396472,41.82530585,80.21925922,46.63581614,29.28221905,99.13664634,52.02678509,54.41071071,83.70302947,37.54440856,40.95159256
ENSMUSG00000037499,NA,620.453629,459.0217981,842.8709048,324.2908723,212.6067424,445.5826816,425.7670073,455.2405618,757.5986346,226.7688622,339.1651457
ENSMUSG00000037503,NA,2641.559231,2691.861998,1483.377264,2414.06458,2458.445499,2577.456814,2429.750351,2490.800482,2165.145385,2578.105983,2593.712363
ENSMUSG00000037509,NA,11.29774106,11.08878042,55.78998893,23.05949227,18.65901844,21.07004797,23.38322257,16.59732072,17.57528048,13.44098611,19.75238505
ENSMUSG00000037514,NA,993.1404628,913.5321073,919.6906151,1005.941695,1076.691956,859.7758985,949.9351189,956.857034,1047.661965,1095.459858,942.5683295
ENSMUSG00000037519,NA,865.5911825,1235.178248,612.7507827,1139.603359,1418.315631,883.7402364,1011.713818,895.0379851,650.5127919,1309.514992,970.3372381
ENSMUSG00000037523,NA,977.0605851,1052.163507,797.4930988,885.0163065,863.8763727,1002.64996,832.3951842,876.0392438,873.3371091,897.6357304,923.1590899
ENSMUSG00000037525,NA,102.5337919,70.79179532,105.7904341,68.02380881,65.92229631,84.32937255,90.6535902,72.72748606,83.72054128,46.59921188,60.45105413
ENSMUSG00000037526,NA,421.5722266,228.7396624,231.9390145,359.9627329,289.4974036,338.4303529,440.435848,317.8318414,364.860001,233.5953532,421.4033077
ENSMUSG00000037531,NA,399.3356682,462.2979887,620.5776541,347.6925866,416.1673261,376.8659735,432.7276398,414.3920153,447.5332888,422.2065192,392.6406854
ENSMUSG00000037533,NA,674.725704,806.8255453,287.6184785,1056.468716,1245.208881,770.3112071,850.5968554,552.5920263,656.7842769,1028.784513,1051.345007
ENSMUSG00000037536,NA,606.2164812,548.4445278,545.1929443,567.4529279,625.4754424,557.6056713,565.1470261,487.2064835,449.6131102,672.8242047,657.226714
ENSMUSG00000037541,NA,284.8301912,498.0362704,251.0059692,228.503738,225.1833915,271.7133211,282.4391466,258.8875756,172.7647659,156.3886444,208.8879504
ENSMUSG00000037544,NA,95.93498914,241.0018959,138.3453475,169.6345055,437.9486382,39.26895201,168.1245393,159.8882366,245.2851474,208.7461588,311.8647976
ENSMUSG00000037548,NA,13.83369048,214.4529959,81.83078642,8.176956347,561.869711,33.68424991,19.48627344,277.2360746,435.2869582,327.8560488,31.44900409
ENSMUSG00000037552,NA,299.382041,227.3203874,134.7849341,270.9038691,276.732163,190.2071059,220.4699065,266.0454489,126.8981716,175.7276747,243.7679033
ENSMUSG00000037553,NA,477.9866236,635.4036443,137.9325278,716.2427701,749.2813315,586.4860022,597.6502804,678.9043951,450.0591645,764.9703331,556.8831253
ENSMUSG00000037563,NA,6165.971886,4869.226193,10355.94327,3433.935232,2763.531494,4574.446811,4844.969922,5625.940836,8410.112606,3845.47197,3940.147885
ENSMUSG00000037568,NA,0.938948682,14.83781833,1.927103159,5.003319167,12.06690748,6.212122327,4.07653416,7.334170263,1.718909477,16.7137503,3.182359012
ENSMUSG00000037570,NA,211.4757692,285.553055,153.6353962,217.336926,257.3690762,138.7728231,0,302.298246,311.4473367,712.980234,384.6398866
ENSMUSG00000037572,NA,134.2449048,416.028417,143.9057792,201.8319382,431.0547795,132.9018352,189.7830599,250.1355664,217.5482011,337.6038697,184.5622045
ENSMUSG00000037573,NA,2640.982804,2075.213447,2368.177719,2418.256704,1981.419707,2587.83706,2253.866457,1949.708643,1840.701504,1616.75919,2516.738572
ENSMUSG00000037577,NA,3.654134486,3.480510365,0,0.860315306,5.923295585,3.979698089,2.868721119,1.194289484,2.224356243,12.96819309,8.313511819
ENSMUSG00000037579,NA,11.72832521,36.68641639,8.038592074,131.6858911,67.02061222,5.231096877,204.4428527,104.9153925,49.20874037,68.86279226,102.7891342
ENSMUSG00000037580,NA,392.344383,720.6785886,1140.158078,427.5669482,822.2985792,543.596877,396.624448,744.6861943,725.2445848,810.2503887,472.4661224
ENSMUSG00000037583,NA,2.168223684,0,0,0,0,0,1.827954686,0,0,0,1.729970974
ENSMUSG00000037593,NA,0.564361778,2.877646421,5.372473444,4.399380571,1.888086099,2.371688236,4.909921147,8.289563223,1.04756379,3.912441668,3.050942531
ENSMUSG00000037594,NA,57.7865281,51.389388,66.34641996,45.24908682,51.95196276,55.80186282,45.60100655,55.26909511,61.8676171,34.68103279,49.69129932
ENSMUSG00000037600,NA,432.3508622,411.4924185,473.4836284,393.0969663,357.5999452,417.8629311,460.1198247,445.6114153,451.6085302,412.5269689,427.4997584
ENSMUSG00000037601,NA,916.0682638,1675.626973,1983.528739,803.8647674,1349.736041,738.3850159,1183.96518,1703.73906,1715.000882,1727.597666,792.6984846
ENSMUSG00000037605,NA,35.45443855,112.5023515,24.85228849,11.22504407,21.46854836,27.45898433,251.7375053,31.32202591,113.2305631,7.765514377,16.28844459
ENSMUSG00000037606,NA,680.6473276,654.2609193,445.8936811,541.7068526,468.8247595,824.2421302,680.9121088,449.7055941,569.7761105,354.793678,626.2501065
