NAME,DESCRIPTION,NI_V_1,NI_V_2,NI_V_4,NI_V_6,NI_V_7,I_V_1,I_V_2,I_V_3,I_V_4,I_V_5,I_V_6
ENSMUSG00000034875,NA,2147.067188,2108.174978,2358.846928,1687.950647,1558.153317,1076.779223,1507.839064,1046.739099,1346.761303,1716.985756,1945.22987
ENSMUSG00000034880,NA,756.6085602,696.0943335,1153.739954,528.9327199,493.288846,409.8042374,534.0600739,444.1687556,513.023736,625.2029198,1001.815024
ENSMUSG00000034881,NA,43.37103494,47.78082236,59.06944819,25.66539258,0,0,13.69274096,10.30433109,22.61780626,15.84372965,23.99347577
ENSMUSG00000034883,NA,7.293630229,37.2999942,16.33860619,9.911342485,26.70107223,19.17090164,30.1059984,24.87965429,39.81274106,35.00172452,36.65589636
ENSMUSG00000034889,NA,435.1996658,535.5454901,573.4151202,406.1280367,535.2846635,499.6904413,486.2149667,533.8322828,535.3092905,569.8031908,422.1080202
ENSMUSG00000034891,NA,5.60022336,4.675922462,16.73244365,11.78721268,2.063110794,13.23038959,4.363610636,3.76733756,11.75462123,3.905955848,3.961547022
ENSMUSG00000034892,NA,5570.071958,4456.158909,9150.194661,3740.619386,3169.737231,3759.708214,3706.373529,4168.390439,3639.073835,3555.341034,8166.306988
ENSMUSG00000034893,NA,893.1815503,842.1352195,672.8354845,1166.934507,1221.72296,983.7088408,1100.300062,1137.629162,1036.122272,1227.110155,915.2536604
ENSMUSG00000034898,NA,326.2752564,260.4905611,445.0017209,207.421451,170.6061996,96.88875274,114.3664926,86.19114642,166.0880732,61.54931966,37.20201199
ENSMUSG00000034902,NA,789.52456,677.5511436,546.9016111,928.4931933,651.2019882,1061.286911,958.0051714,696.2727002,992.3476507,755.2454629,707.3668141
ENSMUSG00000034903,NA,690.5661221,794.7874128,342.5919118,647.9501422,683.0626713,621.7859612,555.6469255,440.4611138,479.3168034,518.8947644,128.3967408
ENSMUSG00000034906,NA,124.6545021,385.5119199,152.3760616,297.0324347,617.2212833,656.8913233,418.1381032,435.1242792,552.1560534,599.1867144,469.545366
ENSMUSG00000034908,NA,1813.964047,1451.176391,486.8276906,1532.804433,1701.62077,2338.015482,1782.685871,4454.20855,1814.605954,1048.070366,1041.610386
ENSMUSG00000034910,NA,51.74440631,38.85804402,63.16127133,41.4748203,23.92035518,30.96465069,19.93386667,13.52441993,16.53420763,7.226212275,8.199853185
ENSMUSG00000034911,NA,17.09221088,24.04919099,11.83356947,30.21492646,25.92495138,25.76439152,34.14264812,40.47096122,52.52525482,17.69530144,47.76606867
ENSMUSG00000034912,NA,9.264516504,21.4975423,37.40338776,20.07424987,21.03245823,19.93236164,11.90339675,19.91796617,16.19400315,5.34216487,4.44429617
ENSMUSG00000034917,NA,3503.395839,3700.4012,4131.253044,3955.324742,4195.887392,2941.13635,4073.448814,4832.255888,4076.485846,4337.235818,4498.458332
ENSMUSG00000034918,NA,12070.36038,8408.331539,7427.001581,9276.515105,6545.192677,4976.921285,5526.523668,31573.9068,3948.189757,3185.748794,3477.944437
ENSMUSG00000034919,NA,975.3226814,1446.879156,1669.35916,1249.233255,1419.874874,1055.848997,1286.072482,2336.594395,1617.038669,1737.782777,2537.091741
ENSMUSG00000034923,NA,5.532738964,16.62213988,11.86070981,11.41811489,4.015684041,0,6.063660326,3.735271208,0.814933324,0.670168664,0
ENSMUSG00000034926,NA,4021.079969,7933.075892,2900.589454,2922.606348,4904.934753,4026.102526,4079.592005,9772.930163,4119.810623,3560.665157,3786.159059
ENSMUSG00000034928,NA,2928.246803,2828.212456,1021.398071,2538.930914,2828.639033,1953.289448,2170.807146,2901.274967,2109.228623,1818.170478,911.2329118
ENSMUSG00000034930,NA,292.725789,228.6947666,288.4407169,435.4041226,295.4138664,220.460986,475.5557063,1390.717733,296.5482586,253.9308661,429.2988399
ENSMUSG00000034931,NA,802.8425303,718.2843025,516.0269139,902.9225963,787.8922907,682.7416684,673.4896853,719.2354867,746.7578014,668.2293306,379.0504312
ENSMUSG00000034932,NA,448.5325379,525.403464,1290.192972,443.8783119,505.8350117,507.6383016,520.6759696,606.9440862,591.9466538,752.3956207,1667.770481
ENSMUSG00000034936,NA,249.8837049,163.5398685,531.5495779,126.3165541,72.05965377,67.12734384,75.59890564,570.1591526,38.14538166,35.66961909,43.70428196
ENSMUSG00000034940,NA,967.7020357,1024.644619,463.1764105,1010.404623,1356.907595,1003.453494,844.8036492,1072.184593,936.7733485,910.8095716,495.1786425
ENSMUSG00000034947,NA,600.4682841,534.3500675,520.0890326,491.1386076,647.3027524,420.4714689,439.9307946,1508.893074,591.3384764,509.7786209,469.8490453
ENSMUSG00000034949,NA,19.02502663,18.87600417,45.05817362,51.22018277,19.83290675,2.8732739,40.02232356,55.32190176,29.71314194,6.364718076,23.17621937
ENSMUSG00000034951,NA,641.9246294,583.0486682,488.8566888,615.3845864,665.9262989,763.7791853,642.1167263,589.9665584,619.8012721,498.6736321,466.2197896
ENSMUSG00000034957,NA,787.0423418,527.8683618,357.0753654,516.6075066,391.139497,445.1145851,555.1091837,745.8123444,436.7945559,442.8817246,372.937044
ENSMUSG00000034958,NA,14.14094835,15.1310659,30.47404169,40.78548716,12.5051149,18.23587378,16.29546597,4.544932678,12.34618233,21.8450899,14.16794741
ENSMUSG00000034959,NA,5.223728821,3.498965766,12.05133326,3.165020009,12.52735986,28.50996161,18.72787471,2.481444272,31.10451159,16.31856786,31.2131168
ENSMUSG00000034968,NA,1.301688739,1.104025562,2.220850606,2.665378624,0.919136966,0,0.855796169,0,1.826981365,2.239758647,4.464971639
ENSMUSG00000034973,NA,465.0904124,505.4536784,488.8244362,508.571034,494.589293,403.9499993,415.5072077,632.4192566,269.9674155,455.1374444,193.5614243
ENSMUSG00000034974,NA,123.9789475,92.87467419,97.21276808,109.9055858,104.3063933,106.4880904,88.07719847,163.9174426,128.0825723,94.38149601,169.1332631
ENSMUSG00000034981,NA,7242.768345,6539.339183,5622.504933,5999.38527,6440.083492,4148.934002,4558.258623,365.9899798,3970.873081,4769.497938,2819.148833
ENSMUSG00000034987,NA,1.084153612,0,0,1.559351459,9.934976791,34.69640087,12.35195782,2.522837596,29.85330176,21.96398879,26.33582614
ENSMUSG00000034990,NA,0,0.881883553,0,0,0,2.843667268,0,1.255364558,0,0,0.912865486
ENSMUSG00000034993,NA,1283.886427,1020.030997,1296.809934,1282.231725,735.7936448,1315.737779,1073.917638,3411.519016,1102.040526,746.8763272,1186.902145
ENSMUSG00000034994,NA,61177.3799,37951.71337,42122.01067,48604.54,37662.87185,46987.45025,40818.11484,49613.20947,35894.89284,29749.4582,27695.14122
ENSMUSG00000034997,NA,5.202998389,4.326044797,4.054546881,1.621365958,4.265273003,0,2.386388118,3.702028083,4.360319324,1.450343597,0.900842744
ENSMUSG00000034998,NA,361.0793541,443.1212276,280.5084486,311.4554927,510.1377371,625.5179627,430.1079638,389.4729287,487.0933526,500.3852817,328.1972124
ENSMUSG00000035000,NA,984.7715231,972.335099,522.8387685,932.5857178,867.6940881,883.5999364,651.7010784,19787.10569,353.8436813,379.3714233,114.6518032
ENSMUSG00000035004,NA,12.37268867,29.9812572,30.23187455,17.21517616,75.47022956,393.9229943,184.7420021,56.60923616,753.3786345,377.8551589,564.0910127
ENSMUSG00000035007,NA,527.4328678,470.7999008,445.184025,538.5481567,478.2788168,506.1174148,444.8921786,546.815641,416.8629429,446.6681009,455.8128905
ENSMUSG00000035011,NA,4479.090702,4149.619812,1763.819417,4299.63048,4768.861591,3499.448532,4320.242823,4702.896138,4136.56164,3543.307462,2258.087421
ENSMUSG00000035020,NA,0,0.844910441,5.049466752,2.413617486,17.99086936,11.21986696,5.611416203,0,18.41286317,35.74910684,7.166797814
ENSMUSG00000035021,NA,391.0060314,705.6384667,932.8619568,288.7123422,693.2720544,1385.950753,555.647195,697.5051691,1041.264076,1411.0658,799.8456284
ENSMUSG00000035024,NA,36.48403953,18.19894943,0,0,55.21226374,0,14.79774401,102.6572051,16.02256251,12.72300835,0
ENSMUSG00000035027,NA,1865.726313,1878.445935,2221.189862,1873.185177,2062.88711,2514.499822,2043.424658,4115.859694,2283.505113,2116.538203,3045.791845
ENSMUSG00000035032,NA,0.625265652,3.064485812,6.792145202,3.426775575,2.980942298,1.757718543,2.895843518,0,5.223204666,6.836430068,3.822850203
ENSMUSG00000035041,NA,79.05009285,21.90329961,58.72440194,126.8658502,61.23532098,268.1800075,79.03881339,5984.287178,85.17452925,92.29636679,210.3583181
ENSMUSG00000035042,NA,7.409024086,89.79340426,126.1109131,3.945667997,343.9337947,1159.245926,565.1748472,485.2876286,2338.349783,693.6358549,3032.277485
ENSMUSG00000035045,NA,23.45599383,11.39914107,21.15864441,15.68253249,6.013322735,22.14531897,16.07236054,8.615109899,9.996911619,10.87770029,3.142124837
ENSMUSG00000035047,NA,203.1840876,291.5826267,411.973211,314.0718572,443.5472331,222.1246158,338.9621286,333.835169,383.1625339,402.2525759,314.2678357
ENSMUSG00000035048,NA,761.9492969,789.2862859,1592.027426,716.2028226,659.5327844,492.1197675,636.4942658,694.2626084,608.0002225,656.1698665,1150.280541
ENSMUSG00000035049,NA,308.2180648,391.1619918,269.0668376,177.8434343,310.8495622,449.7707648,317.0430453,269.7822892,246.298702,291.5584971,180.8111872
ENSMUSG00000035051,NA,249.6884834,249.8408988,215.8174716,287.7978468,286.2108811,236.0642353,291.0131298,285.8265895,261.4595498,234.6119495,154.9422714
ENSMUSG00000035062,NA,34.73730408,26.06867349,43.30575642,32.84616041,24.93930421,20.76708877,24.85941332,10.2050201,29.08103919,20.70450834,27.54258519
ENSMUSG00000035064,NA,2464.187512,1985.612437,1947.417621,1726.522766,1804.309705,1196.707336,1544.179509,1075.381911,1331.053618,1234.144768,1264.219027
ENSMUSG00000035067,NA,22.09559195,13.16952907,28.43930927,35.75927707,23.08002991,16.88349672,31.53020875,60.92537884,56.09023685,23.00275899,84.99854697
ENSMUSG00000035069,NA,490.8805538,462.0112687,545.6525573,478.9838019,535.4156896,411.2377736,515.090538,242.7660551,519.2977269,449.1334459,487.7583394
ENSMUSG00000035078,NA,542.2511279,490.3906592,253.4785784,484.542152,521.1202634,564.0537814,495.4081188,639.5717564,565.0422558,473.6392392,419.9539214
ENSMUSG00000035085,NA,1.736195106,2.959907928,7.082907798,4.572491821,2.70795083,0,9.947238521,9.546222922,4.674900573,4.611531531,7.141773825
ENSMUSG00000035086,NA,1794.532408,1735.25911,1502.982628,2604.199563,2355.84921,1932.414916,2375.142435,2397.45323,2396.1585,2517.391009,2201.024183
ENSMUSG00000035093,NA,1294.82271,1653.650783,1139.991235,1559.435887,2317.263607,1901.406638,1939.414716,2338.433494,2087.934701,2248.383692,1147.686141
ENSMUSG00000035095,NA,14.94852435,12.48718637,12.20073084,18.88394616,15.74877587,17.06039439,23.23761667,13.73733265,4.991468398,5.556128898,8.220353887
ENSMUSG00000035104,NA,74.30066499,79.73277659,106.239385,39.59112513,91.02575282,110.0929944,86.55986414,83.65207245,99.03885542,129.5902551,105.2310448
ENSMUSG00000035105,NA,2200.579794,1421.59815,3014.401869,970.4977132,3118.415056,3017.174452,2112.881149,1524.715028,2400.759116,3199.20514,4082.097573
ENSMUSG00000035107,NA,306.1469067,308.7620792,195.0303238,218.7806833,263.4590174,343.9816348,126.3464003,80.96459627,347.3036706,265.3348366,126.918171
ENSMUSG00000035109,NA,29.22745188,22.27971726,41.21214291,17.81167517,13.21180779,2.929378157,10.41035753,16.24405742,15.7866976,15.6429707,8.36118086
ENSMUSG00000035112,NA,417.6303848,406.0116851,1008.47345,531.8674064,130.101062,124.5163344,347.360314,109.7165639,127.1522807,148.7865603,77.6664252
ENSMUSG00000035121,NA,7.332205735,1.744633308,4.499130575,0,1.652067323,0,0.774134151,3.769227128,10.05931016,2.789595215,5.560875671
ENSMUSG00000035125,NA,70.19869636,85.30462049,81.5452175,112.3649967,157.5044907,170.6553032,96.51491433,61.58389255,112.3400232,176.7989957,68.2641595
ENSMUSG00000035126,NA,20.78923804,23.26391645,20.45944572,13.21844037,9.940829187,5.789583258,7.603248121,3.263106403,13.17973082,12.71103948,16.74583162
ENSMUSG00000035129,NA,0,3.42206113,0,2.381584526,0.829445159,0,0.776539613,0,0,3.58467557,0.919313894
ENSMUSG00000035131,NA,1.046242584,4.344420088,4.296619008,0.801100626,7.667722438,2.673431251,3.935391017,2.531588649,0.856398001,2.155668825,5.492787132
ENSMUSG00000035133,NA,1300.268468,1249.713959,27.90163361,2210.430263,2493.738531,1509.411749,1842.436052,2693.148186,1866.072903,1998.927553,209.6662233
ENSMUSG00000035139,NA,214.8187971,281.8149129,329.272967,257.1602731,340.3628414,184.8405471,397.7704866,566.1232199,286.8461124,311.7719334,233.554571
ENSMUSG00000035142,NA,148.7618456,160.030506,99.15733569,157.4844339,189.7503237,128.2737271,250.7584379,162.4359784,156.1582222,202.5263236,188.8274047
ENSMUSG00000035148,NA,2.13772079,0,2.125246653,0,1.684061347,5.635863476,5.504193062,2.499077616,6.892123292,7.064704047,3.575126208
ENSMUSG00000035150,NA,4841.164623,4859.631625,3866.74586,2852.08168,5234.967101,4911.890546,3419.987587,4701.613413,3211.8882,3617.63015,2793.832139
ENSMUSG00000035151,NA,397.9294499,406.1679895,353.1663577,515.7210534,588.9263473,569.9051516,421.5574025,683.2610618,551.1650877,517.3748047,307.6866271
ENSMUSG00000035152,NA,2729.832684,2710.769716,1524.300457,3352.910111,3801.155295,4440.25127,2207.483774,3654.60677,3287.48013,3003.904124,1394.084285
ENSMUSG00000035158,NA,58.22273145,39.11218451,51.72890559,57.16729602,61.90859401,75.40075818,75.50782635,38.20345741,112.0058484,76.0186944,84.11043142
ENSMUSG00000035161,NA,210.3885551,188.5251554,67.17677815,286.853173,248.6644687,249.0801656,213.460358,255.0878448,235.7351246,283.5179334,115.2299769
ENSMUSG00000035164,NA,0,0,0,0,29.51632359,71.25253636,0,0,0,34.34710302,0
ENSMUSG00000035165,NA,2951.100645,2681.803873,4533.678122,2151.523291,1327.944094,981.4539603,1737.882334,914.6258809,802.2571494,1473.594519,1090.17409
ENSMUSG00000035168,NA,699.0126352,362.1336877,292.3729874,810.426606,511.7717984,1290.417698,407.3686988,310.3405735,681.7854463,676.4809849,319.453541
ENSMUSG00000035171,NA,658.6336095,763.5963581,937.3522801,923.0523164,874.2691789,834.8555402,887.0072956,1179.440477,1084.132545,1353.476674,1423.600725
ENSMUSG00000035172,NA,329.1193454,392.4197195,515.3940564,319.6989679,437.3840712,283.7896714,405.084496,612.282004,427.4620743,407.1721252,526.8333255
ENSMUSG00000035173,NA,950.1234622,958.4169121,496.9819516,1615.562761,1492.466528,1410.099115,1194.345373,2398.121915,1052.896307,1125.2547,298.1922436
ENSMUSG00000035181,NA,1309.528804,1751.216575,967.5802141,1307.466889,1869.002358,2116.40137,1170.657406,1420.940596,1274.959722,1633.552159,517.7833513
ENSMUSG00000035183,NA,2.795624334,0,1.867831443,2.165536322,1.53252281,5.095996587,7.947435871,1.121125477,2.347206076,1.96381684,0.812050205
ENSMUSG00000035184,NA,448.6134809,545.4816697,652.3776319,427.5964061,699.317097,736.7420149,620.9793193,61.63358214,826.9066138,784.5975748,591.8706649
ENSMUSG00000035186,NA,43.95681183,204.8185816,1176.600217,33.99084388,5082.485932,4281.52395,3629.702227,3497.894624,5865.777767,5587.070517,25172.54
ENSMUSG00000035187,NA,0,0,1.165948735,0.740051874,0,0,0,0,0,0,0.94264313
ENSMUSG00000035189,NA,21.71372984,10.25103517,21.54597505,56.06779434,9.144652537,96.96921134,12.41989184,6.42149372,8.406360349,20.3615074,18.97879364
ENSMUSG00000035198,NA,277.1961856,533.437134,351.0519536,330.3796335,421.2642214,456.9888239,366.8867105,296.3026746,588.1406611,555.027513,740.072245
ENSMUSG00000035199,NA,1333.67269,1104.748491,1499.060525,1121.505127,906.9867234,1399.22388,1314.915914,1218.440313,1527.285485,1328.576184,2606.894414
ENSMUSG00000035200,NA,14.40303341,51.48222872,88.69428068,85.61058853,42.06441599,53.96145108,104.9629794,63.05440483,42.10582769,61.56911813,17.04006923
ENSMUSG00000035202,NA,516.1365699,578.6162168,129.3290376,592.7361854,718.6769707,176.703032,558.9609886,481.8074705,471.9362678,565.798972,59.88036543
ENSMUSG00000035203,NA,2328.344903,2078.824478,517.2353262,1795.77843,1985.138637,1510.9432,1766.63884,3460.536103,1751.666055,1544.653246,1664.478351
ENSMUSG00000035206,NA,320.0062069,315.6565995,228.3715975,308.7572591,234.2925063,271.5805225,320.1097302,292.9157066,266.0568149,248.9918139,380.7918768
ENSMUSG00000035208,NA,11.39529367,19.15410697,10.96428447,20.26350275,33.48288828,85.7538304,51.35586661,60.52138228,104.5824718,69.93202055,26.41257284
ENSMUSG00000035212,NA,1997.625619,1731.055799,2235.241356,1855.538812,1627.924168,1780.342725,1834.341166,2029.115333,1700.303513,1694.828007,2416.391357
ENSMUSG00000035215,NA,174.0703169,235.2396957,465.2591155,117.6068379,193.7948697,194.0803228,177.601456,229.8905034,161.6550545,294.227451,395.6437872
ENSMUSG00000035226,NA,705.0000606,583.9420145,283.8397816,354.2799627,196.3276696,17.4606426,129.9660326,2.496371445,12.40584881,4.084278159,2.763440506
ENSMUSG00000035227,NA,26.16914136,44.35452221,27.19342031,43.18324026,28.89420896,22.53582617,26.88529218,27.61084729,22.28361437,32.05692102,39.83764552
ENSMUSG00000035228,NA,5.302426536,7.203149109,22.37195361,11.27535618,4.22603051,6.055143498,6.288734957,1.318176479,4.21161258,2.956223181,8.028456558
ENSMUSG00000035232,NA,450.360176,599.6983906,544.4180825,504.8407948,595.0689419,440.8494607,479.4734582,630.6029221,750.6020605,759.7108502,896.9527438
ENSMUSG00000035234,NA,107.9532142,81.28921976,95.53228115,128.9472453,111.6263644,80.96729213,108.87493,131.1507914,120.7659566,92.43951292,38.67269232
ENSMUSG00000035235,NA,61.42611543,54.5697829,67.22442617,63.15799758,53.13463673,65.09913862,76.88549254,82.86845987,54.6572508,61.78181025,88.02816372
ENSMUSG00000035236,NA,52.78036664,125.1657326,55.0568063,91.94512532,59.18812843,50.2531809,54.68285483,27.57384552,81.41321015,50.74031072,29.30179456
ENSMUSG00000035237,NA,1.10753094,3.675309006,5.898220642,0.75662686,2.423554584,48.977216,2.258746804,3.793690976,3.248269804,1.324037305,0
ENSMUSG00000035239,NA,238.5659018,175.1015048,179.467386,126.262322,122.2259133,28.44079153,91.91359822,24.8335584,45.61659881,31.61074996,35.67570531
ENSMUSG00000035242,NA,7021.643609,6500.209343,10074.77908,4803.051847,4410.431072,5309.724925,5706.505665,6796.176814,5354.622941,5892.312765,14656.73361
ENSMUSG00000035245,NA,167.0713139,244.5493196,126.8628095,246.8270854,213.0565269,394.0693302,230.9900232,109.9686698,298.8354793,325.8641637,146.7613121
ENSMUSG00000035246,NA,18.57389704,16.42033264,23.6900431,11.14609949,10.89681352,5.798485238,19.60768758,12.39639435,11.00685765,7.832508828,7.34585538
ENSMUSG00000035247,NA,3419.392949,3297.248653,1791.887951,3059.310669,3388.10251,3467.949168,2431.406078,3010.466007,2379.682857,2264.418255,735.1913711
ENSMUSG00000035248,NA,829.1062704,842.0682538,314.3055615,1368.673341,1212.349228,1322.347566,1265.047176,2280.809908,1220.374855,1177.357897,312.6790037
ENSMUSG00000035258,NA,344.3135298,277.3611485,368.7481263,202.5954721,160.5719434,103.198151,117.2638222,86.07260102,123.6353452,105.5363626,43.25989057
ENSMUSG00000035262,NA,0,0,1.276498698,0,1.612373895,0,0.745762485,0,3.193050905,1.96210419,0.961513165
ENSMUSG00000035266,NA,48.11061663,126.9104738,219.9182207,93.28772907,148.9570499,108.8000239,159.7793824,104.39216,131.0683312,149.819435,183.9680644
ENSMUSG00000035268,NA,612.1114769,558.698254,580.5562535,403.800392,370.7697871,426.6008266,369.589532,910.4923162,551.2698814,433.4978578,706.4350907
ENSMUSG00000035270,NA,2.078845111,1.732396239,1.029351159,2.466851958,2.238778133,136.6709662,1.389710523,13.60878087,5.189139374,30.90717575,0.806264186
ENSMUSG00000035273,NA,454.9616861,434.5004735,358.3582741,366.1343686,607.0712037,788.8810377,685.8567632,469.9414401,1020.551591,800.6379252,1123.631546
ENSMUSG00000035274,NA,43.85123914,32.60603591,47.66451092,48.58514882,62.00117442,106.3057864,43.96094242,24.77335299,61.5632383,67.82147727,56.40034143
ENSMUSG00000035275,NA,73.82334694,60.30377983,86.61181985,55.25730197,34.11188709,29.932964,33.31620515,27.64064464,29.38911383,29.90967249,17.97936787
ENSMUSG00000035277,NA,6.263003659,7.978362606,5.895633897,7.528603328,6.210936623,2.986304227,6.490415879,13.56397795,1.734092639,3.174745957,2.145090216
ENSMUSG00000035278,NA,107.6102072,124.7296353,146.5621043,95.76045257,92.76387415,144.6030062,103.3435131,117.7951316,85.48401777,96.55462758,226.4001078
ENSMUSG00000035279,NA,170.0901802,104.4722276,76.38310923,97.08599531,118.7127389,172.8617796,112.8157197,52.81057292,125.7773514,92.60772405,60.21205676
ENSMUSG00000035283,NA,36.90681364,27.43153752,31.42034485,21.66140832,21.77250493,13.59142607,20.1348275,12.70344476,8.926754201,4.648526015,13.48161196
ENSMUSG00000035284,NA,854.0447922,1084.551819,181.486993,1061.618738,958.6787038,899.7890961,640.7219457,183.5108871,456.5075882,490.9497458,69.97489144
ENSMUSG00000035285,NA,20.86219956,8.232846072,22.3509362,35.09152568,34.5671112,14.54538378,11.29470891,6.223887579,2.451919057,7.371069578,0
ENSMUSG00000035293,NA,221.66898,403.8628838,176.3819933,360.495781,553.1406293,394.3812873,403.1561991,351.1365206,483.0030543,531.3221348,209.6246812
ENSMUSG00000035295,NA,3.059165089,1.275868587,5.842553056,4.88949661,2.984512139,0,6.37386167,18.6107659,2.304582491,0.949055197,1.977850725
ENSMUSG00000035296,NA,8.971351316,9.346044037,20.79668884,33.1960336,2.887075828,27.75286915,24.52835631,2.123835182,0.967094012,19.02032888,42.70049085
ENSMUSG00000035297,NA,1240.154363,1257.177175,1088.927816,1350.265931,1260.97293,1093.776095,1348.553765,1384.620104,1283.43856,1455.47354,1343.489905
ENSMUSG00000035298,NA,0,1.127561567,2.381257704,0,0.598729316,2.007371613,4.647686826,0.978611029,11.56390947,0.491180464,3.448953461
ENSMUSG00000035299,NA,426.3459959,381.7012154,543.3825137,354.0306468,654.5392328,709.6339731,334.4897022,103.8038421,599.8990779,426.2913584,163.0464527
ENSMUSG00000035305,NA,272.7047496,250.9947016,136.1504473,227.5279447,85.31063229,104.5088359,84.61041226,36.14058423,53.57504531,41.77803613,20.20252543
ENSMUSG00000035310,NA,322.8132492,485.2793966,287.9517037,547.864595,872.6624363,547.7999483,504.7473763,558.77132,776.3050157,766.8455198,404.8631156
ENSMUSG00000035311,NA,1425.848782,1123.352238,470.1583739,1038.132622,1008.734759,858.7214457,803.4623782,444.7108792,984.5531756,815.9058127,274.3321073
ENSMUSG00000035314,NA,34.0865206,58.83199499,11.97171716,27.39424656,45.12161724,28.43959774,49.6063765,100.6021602,52.421973,43.92337057,15.68322741
ENSMUSG00000035325,NA,3388.9259,3605.329736,3634.245591,2992.750579,3032.947159,3798.523859,2458.402088,5124.699201,2462.606898,2216.637441,1785.032511
ENSMUSG00000035329,NA,408.5445472,494.9496835,704.593474,607.0076824,532.8418282,333.9421868,434.039349,473.3527678,477.9203666,560.008699,555.3043279
ENSMUSG00000035342,NA,1361.26451,1206.315862,1140.370694,1129.393895,808.4900335,684.6967456,1029.633057,573.2516938,692.5050645,600.4354148,661.2840612
ENSMUSG00000035351,NA,121.4809812,165.6284768,137.0015408,152.1194094,282.0139677,198.1321766,256.5918356,262.8161091,315.2005814,338.7872265,374.5859335
ENSMUSG00000035352,NA,4.171938075,7.510643987,8.797901784,4.665698606,14.71368211,19.55083029,9.107241611,6.652157869,11.47505003,24.28274112,18.21964827
ENSMUSG00000035354,NA,133.9129739,131.3011796,105.1752064,91.62499189,73.22275213,51.05809157,67.49064191,33.94392979,59.24270143,45.99541334,76.76746545
ENSMUSG00000035356,NA,145.5345678,561.9379808,1331.802187,352.3295545,1335.529233,1752.247843,827.7061706,783.8205181,1376.120575,2173.069606,709.449412
ENSMUSG00000035357,NA,515.1625844,430.6595441,451.138175,336.6924993,242.6592839,181.7031432,232.3349701,164.7821383,133.0851007,154.4334901,79.92909881
ENSMUSG00000035364,NA,16.47272445,13.94562179,28.59585301,13.18430845,20.34518021,20.57437068,12.54174939,16.6727243,10.30716578,17.36974175,15.00579351
ENSMUSG00000035365,NA,18.81765038,128.093388,37.93469738,111.9385401,190.9887582,182.4311908,177.7971857,63.17902925,252.4491065,301.3777663,115.1921896
ENSMUSG00000035367,NA,35.36666291,38.15262781,7.182046442,31.90958557,36.64566074,28.25664459,36.5170661,46.05663715,59.98368809,36.4446424,24.89820612
ENSMUSG00000035370,NA,27.3945767,38.16270751,25.85368215,16.48021264,59.28827017,76.59844793,51.1364732,71.98569583,43.49241584,36.69826768,119.5331351
ENSMUSG00000035372,NA,71.15773926,125.2738897,84.16253315,115.02829,116.1771539,347.9157839,165.5379241,907.948479,88.66610615,167.0439354,148.1528859
ENSMUSG00000035373,NA,6.239246775,14.65518064,19.29637671,3.165275671,93.2462054,185.1579907,41.89913668,2.493805137,175.2530452,262.7465654,602.1288879
ENSMUSG00000035376,NA,320.5623639,405.4733983,440.5843176,323.4148934,342.5188068,270.0015369,352.1130864,334.1755651,434.218429,435.3855622,631.1829619
ENSMUSG00000035378,NA,100.318118,129.2330846,129.8730132,120.0052838,166.7592896,189.1937824,164.524534,143.5858778,128.3243252,175.2357609,205.0907883
ENSMUSG00000035385,NA,0,14.21720608,14.52962911,6.346305343,56.29292921,161.6780528,50.84143377,11.22388426,279.4863904,156.7503296,731.7895788
ENSMUSG00000035390,NA,39.56439185,56.14898784,81.43713568,45.07923257,24.4389798,17.58668771,29.37061181,11.59823646,18.91654151,16.86552646,24.01886631
ENSMUSG00000035392,NA,298.147682,251.8907359,139.3952353,448.3041527,319.2806005,208.5892751,160.3224278,191.6456987,248.4059894,220.7309716,72.55503492
ENSMUSG00000035394,NA,11.51605294,1.235331302,1.594150338,0.642370768,0.654053047,2.157079097,3.66297805,0,0.655323966,1.152242101,5.41639036
ENSMUSG00000035397,NA,306.7736563,352.8246022,310.5005193,255.0089398,220.5959111,298.7780185,382.8883869,307.8473894,294.456194,237.6765144,413.5572522
ENSMUSG00000035399,NA,934.1017728,676.4022751,1027.664071,760.6444452,676.9101168,883.6461803,674.5835799,1070.04028,792.9551359,584.1329908,854.3595955
ENSMUSG00000035401,NA,15.09998952,43.05303974,6.642937989,86.43811749,66.94269993,13.81136801,51.5275066,0,60.73475206,27.17262854,1.780238319
ENSMUSG00000035403,NA,12.15976551,5.079882066,7.84134635,5.623042122,4.464238817,2.626348644,3.459023017,13.9315834,0.740627365,4.92645523,2.585200301
ENSMUSG00000035407,NA,19.91518264,15.3354937,49.93728318,12.43838504,10.56748811,6.543433325,6.988359342,6.582531631,23.30999093,4.68635894,4.19538003
ENSMUSG00000035413,NA,1836.054324,1613.892807,1550.610743,1479.755191,1104.676955,1025.762578,1327.293992,3196.996977,1080.310844,973.1281014,1606.977428
ENSMUSG00000035429,NA,15.67839447,27.82377166,33.18760523,125.9372864,62.13789677,17.5005433,47.46853813,132.4687787,53.74019744,59.60147571,21.34775401
ENSMUSG00000035431,NA,560.6356495,243.2379529,50.00605799,497.6379425,68.54106012,15.96729408,143.6768114,21.05628233,15.6507053,11.65188325,8.200551292
ENSMUSG00000035437,NA,674.1713802,464.6376901,360.9342696,1237.638957,840.8100916,713.2399725,847.3361072,633.6296473,882.4115909,728.9369995,319.8058842
